Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
485,20,3,0.0,7758,1,1,0,3,0,0,0,19,2,2,0,2,5,7,1962,2001,1,1,6,10,3,0.0,3,2,1,4,4,4,0,588,6,0,411,999,1,2,1,5,999,0,0,999,1,0,1,0,3,1,2,6,6,0,3,5,1963.0,3,1,264,5,5,2,0,132,0,0,0,0,3,4,1,0,3,2007,8,4,132500
486,20,3,80.0,9600,1,1,3,3,0,4,0,12,2,2,0,2,5,7,1950,2007,1,1,8,8,3,0.0,2,4,1,4,4,4,0,607,6,0,506,1113,1,2,1,5,1113,0,0,1113,0,0,1,0,3,1,2,5,6,1,2,1,1950.0,3,1,264,5,5,2,0,80,120,0,0,0,3,4,1,0,7,2009,8,4,147000
487,20,3,79.0,10289,1,1,3,3,0,4,0,12,2,2,0,2,5,7,1965,1965,3,1,8,8,1,168.0,3,4,1,4,4,4,0,836,6,0,237,1073,1,4,1,5,1073,0,0,1073,1,0,1,1,3,1,3,6,6,0,3,1,1965.0,2,2,515,5,5,2,0,0,0,0,0,0,3,4,1,0,6,2007,8,4,156000
488,20,3,70.0,12243,1,1,0,3,0,4,0,14,2,2,0,2,5,6,1971,1971,1,1,9,10,3,0.0,3,4,1,2,4,0,0,998,6,0,486,1484,1,2,1,5,1484,0,0,1484,0,0,2,0,3,1,3,7,6,1,5,1,1971.0,3,2,487,5,5,2,224,0,0,0,180,0,3,4,1,0,2,2007,8,4,175000
489,190,3,60.0,10800,1,1,3,3,0,0,0,17,2,2,1,0,5,4,1900,1970,1,1,13,14,3,0.0,3,1,1,4,0,4,1,664,6,0,290,954,1,4,0,0,1766,648,0,2414,0,0,2,0,3,2,3,10,4,1,2,1,1970.0,3,2,520,5,1,0,142,0,0,0,0,0,3,4,1,0,5,2006,3,4,160000
490,180,4,21.0,1526,1,1,3,3,0,4,0,10,2,2,3,6,4,8,1970,2002,1,1,5,5,3,0.0,3,2,1,2,4,0,2,515,6,0,115,630,1,4,1,5,630,0,0,630,1,0,1,0,1,1,2,3,6,0,3,1,1970.0,3,1,286,5,5,2,0,0,0,0,0,0,3,4,1,0,5,2009,8,4,86000
491,160,4,0.0,2665,1,1,3,3,0,4,0,10,2,2,4,5,5,6,1976,1976,1,1,5,5,3,0.0,3,4,2,2,4,2,6,0,6,0,264,264,1,4,1,5,616,688,0,1304,0,0,1,1,3,1,3,4,6,1,2,3,1976.0,0,1,336,5,5,2,141,24,0,0,0,0,3,4,1,0,6,2008,8,4,115000
492,50,3,79.0,9490,1,1,3,3,0,4,0,12,0,2,0,0,6,7,1941,1950,1,1,13,14,3,0.0,3,4,1,4,4,4,1,403,5,165,238,806,1,4,1,0,958,620,0,1578,1,0,1,0,3,1,1,5,6,2,5,1,1941.0,3,1,240,5,5,2,0,0,32,0,0,0,3,2,1,0,8,2006,8,4,133000
493,60,3,105.0,15578,1,1,0,3,0,0,0,8,2,2,0,5,6,5,2006,2006,1,1,12,13,3,0.0,2,4,2,2,4,4,6,0,6,0,728,728,1,2,1,5,728,728,0,1456,0,0,2,1,3,1,3,8,6,0,3,1,2006.0,2,2,429,5,5,2,0,0,0,0,0,0,3,4,1,0,5,2006,6,5,172785
494,20,3,70.0,7931,1,1,3,3,0,4,0,12,2,2,0,2,5,6,1960,1960,1,1,3,14,3,0.0,3,4,1,4,4,4,1,374,3,532,363,1269,1,4,1,0,1269,0,0,1269,0,0,1,1,3,1,3,6,6,1,1,5,1964.0,3,1,308,5,5,2,0,0,0,0,0,0,3,4,1,0,6,2008,8,4,155000
495,30,4,50.0,5784,1,1,3,3,0,4,0,17,0,2,0,2,5,8,1938,1996,1,1,8,8,3,0.0,3,4,0,1,4,4,6,0,6,0,190,190,1,2,1,0,886,0,0,886,0,0,1,0,2,1,3,4,6,0,3,1,1938.0,3,1,273,5,5,2,144,20,80,0,0,0,3,4,1,0,12,2009,8,4,91300
496,30,0,60.0,7879,1,1,3,3,0,4,0,9,2,2,0,2,4,5,1920,1950,1,1,13,14,3,0.0,3,4,1,4,4,4,5,495,6,0,225,720,1,4,0,0,720,0,0,720,0,0,1,0,2,1,3,4,6,0,3,6,0.0,1,0,0,3,3,0,0,523,115,0,0,0,3,1,1,0,11,2009,8,0,34900
497,20,3,0.0,12692,1,1,0,3,0,4,0,15,2,2,0,2,8,5,1992,1993,3,1,3,3,3,0.0,2,4,2,2,4,4,2,1231,6,0,1969,3200,1,0,1,5,3228,0,0,3228,1,0,3,0,4,1,2,10,6,1,2,1,1992.0,2,2,546,5,5,2,264,75,291,0,0,0,3,4,1,0,5,2007,8,4,430000
498,50,3,60.0,9120,1,2,3,3,0,4,0,3,2,2,0,0,7,6,1925,1950,1,1,13,14,3,0.0,3,2,2,4,4,4,5,329,6,0,697,1026,1,0,1,5,1133,687,0,1820,1,0,2,0,4,1,3,8,6,0,3,5,1925.0,3,1,240,5,5,0,0,100,0,0,0,0,3,0,1,0,6,2008,8,4,184000
499,20,3,65.0,7800,1,1,3,3,0,4,0,19,2,2,0,2,5,7,1967,2004,3,1,6,6,1,89.0,3,4,2,4,4,4,0,450,6,0,414,864,1,0,1,5,899,0,0,899,0,0,1,0,3,1,2,5,6,0,3,1,1967.0,0,1,288,5,5,2,64,0,0,0,0,0,3,2,1,0,6,2009,8,4,130000
500,20,3,70.0,7535,1,1,0,3,0,4,0,12,2,2,0,2,5,7,1958,1985,1,1,8,8,3,0.0,3,4,1,4,4,4,1,111,3,279,522,912,1,1,1,5,912,0,0,912,0,1,1,0,2,1,3,5,6,0,3,1,1958.0,0,1,297,5,5,2,12,285,0,0,0,0,3,3,3,480,6,2007,8,4,120000
501,160,4,21.0,1890,1,1,3,3,0,4,0,2,2,2,3,5,6,5,1973,1973,1,1,6,6,1,285.0,3,4,1,4,4,4,1,356,6,0,316,672,1,4,1,5,672,546,0,1218,0,0,1,1,3,1,3,7,6,0,3,5,1973.0,3,1,264,5,5,2,144,28,0,0,0,0,3,4,1,0,5,2007,8,4,113000
502,60,1,75.0,9803,1,1,3,3,0,4,0,21,2,2,0,5,7,5,2005,2005,1,1,12,13,3,0.0,2,4,2,2,4,4,2,400,6,0,466,866,1,2,1,5,866,902,0,1768,0,0,2,1,3,1,2,7,6,0,3,1,2005.0,2,2,603,5,5,2,0,108,0,0,0,0,3,4,1,0,2,2008,8,4,226700
503,20,3,70.0,9170,1,1,3,3,0,0,0,7,1,2,0,2,5,7,1965,1965,3,1,8,8,3,0.0,3,4,1,4,4,4,0,698,2,96,420,1214,1,0,1,5,1214,0,0,1214,1,0,1,0,2,1,3,6,6,0,3,5,1965.0,3,2,461,1,1,2,0,0,184,0,0,0,3,0,3,400,4,2007,8,4,140000
504,20,3,100.0,15602,1,1,0,3,0,4,0,6,2,2,0,2,7,8,1959,1997,1,1,3,14,3,0.0,3,4,1,4,4,4,0,1247,6,0,254,1501,1,4,1,5,1801,0,0,1801,1,0,2,0,1,1,3,6,6,2,5,1,1959.0,0,2,484,5,5,2,0,54,0,0,161,0,3,1,1,0,3,2010,8,4,289000
505,160,3,24.0,2308,1,1,3,3,0,4,0,13,2,2,4,5,6,5,1974,1974,1,1,9,2,3,0.0,3,4,1,4,4,4,0,257,5,495,103,855,1,4,1,5,855,467,0,1322,0,1,2,1,3,1,3,6,6,1,1,1,1974.0,3,2,440,5,5,2,260,0,0,0,0,0,3,4,1,0,6,2009,8,4,147000
506,90,4,60.0,7596,1,0,3,3,0,4,0,17,0,2,2,5,5,5,1952,1952,3,1,13,14,1,360.0,3,4,1,4,4,4,6,0,6,0,960,960,1,2,1,5,960,1000,0,1960,0,0,2,0,4,2,3,10,6,0,3,5,1952.0,3,2,400,5,5,0,0,0,0,0,0,0,3,4,1,0,7,2009,0,4,124500
507,60,3,80.0,9554,1,1,0,3,0,4,0,20,2,2,0,5,8,5,1993,1994,1,1,12,13,1,125.0,2,4,2,2,4,4,2,380,6,0,397,777,1,0,1,5,1065,846,0,1911,0,0,2,1,3,1,2,8,6,1,5,1,1993.0,2,2,471,5,5,2,182,81,0,0,0,0,3,4,1,0,9,2006,8,4,215000
508,20,1,75.0,7862,1,1,0,3,0,4,0,21,2,2,0,2,6,5,2009,2009,1,1,12,13,3,0.0,2,4,2,2,4,4,2,27,6,0,1191,1218,1,0,1,5,1218,0,0,1218,0,0,2,0,2,1,2,4,6,0,3,1,2009.0,0,2,676,5,5,2,0,102,0,0,0,0,3,4,1,0,9,2009,6,5,208300
509,70,4,60.0,9600,1,1,3,3,0,4,0,17,2,2,0,5,7,9,1928,2005,2,1,8,8,3,0.0,3,0,0,4,4,4,5,141,6,0,548,689,1,0,1,5,689,689,0,1378,0,0,2,0,3,1,2,7,6,1,2,5,1928.0,3,2,360,5,5,0,0,0,116,0,0,0,3,4,1,0,10,2008,8,4,161000
510,20,3,80.0,9600,1,1,3,3,0,0,0,12,2,2,0,2,5,6,1959,1959,1,1,8,8,1,132.0,3,4,1,4,4,4,0,991,6,0,50,1041,1,0,1,5,1041,0,0,1041,1,0,1,0,3,1,3,6,6,0,3,1,1959.0,2,1,270,5,5,2,224,88,0,0,0,0,3,2,1,0,7,2009,8,4,124500
511,20,3,75.0,14559,1,1,3,3,0,4,0,12,2,2,0,2,5,7,1951,2000,3,1,13,14,0,70.0,2,4,1,4,4,4,1,650,5,180,178,1008,1,0,1,5,1363,0,0,1363,1,0,1,0,2,1,3,6,2,2,5,4,1951.0,3,1,288,5,5,2,324,42,0,0,168,0,3,4,3,2000,6,2009,8,4,164900
512,120,3,40.0,6792,1,1,0,3,0,4,0,16,2,2,4,2,7,5,2005,2006,1,1,12,13,4,94.0,2,4,2,2,4,4,6,0,6,0,1368,1368,1,0,1,5,1368,0,0,1368,0,0,2,0,2,1,2,6,6,1,2,1,2005.0,2,2,474,5,5,2,132,35,0,0,0,0,3,4,1,0,3,2006,6,5,202665
513,20,3,70.0,9100,1,1,3,3,0,0,0,12,1,2,0,2,5,5,1958,1958,1,1,12,13,3,0.0,3,4,1,4,4,4,1,521,3,174,169,864,1,4,1,5,864,0,0,864,1,0,1,0,3,1,3,5,6,0,3,5,1964.0,3,2,624,5,5,2,0,0,0,0,0,0,3,4,1,0,7,2006,8,4,129900
514,20,3,71.0,9187,1,1,3,0,0,0,0,11,2,2,0,2,6,5,1983,1983,1,1,12,13,3,0.0,3,2,2,4,4,4,0,336,6,0,748,1084,1,4,1,5,1080,0,0,1080,0,0,1,1,3,1,3,5,6,0,3,1,1983.0,3,2,484,5,5,2,120,0,158,0,0,0,3,4,1,0,6,2007,8,4,134000
515,45,3,55.0,10594,1,1,3,3,0,4,0,6,2,2,0,1,5,5,1926,1950,1,1,13,14,3,0.0,3,4,0,4,4,4,6,0,6,0,768,768,3,1,0,5,789,0,0,789,0,0,1,0,2,1,3,5,6,0,3,5,1926.0,3,1,200,4,4,2,0,0,112,0,0,0,3,2,1,0,6,2007,8,4,96500
516,20,3,94.0,12220,1,1,3,3,0,4,0,16,2,2,0,2,10,5,2009,2009,3,1,5,5,1,305.0,0,4,1,0,4,4,2,1436,6,0,570,2006,1,0,1,5,2020,0,0,2020,1,0,2,1,3,1,0,9,6,1,2,1,2009.0,0,3,900,5,5,2,156,54,0,0,0,0,3,4,1,0,9,2009,6,5,402861
517,80,3,0.0,10448,1,1,0,3,0,0,0,14,2,2,0,7,6,6,1972,1972,1,1,6,6,1,333.0,3,4,1,4,4,4,6,0,6,0,689,689,1,4,1,5,1378,741,0,2119,0,0,2,1,3,1,3,7,6,1,5,1,1972.0,2,2,583,5,5,2,0,104,0,0,0,0,3,0,1,0,8,2009,0,0,158000
518,60,3,79.0,10208,1,1,0,3,0,4,0,15,2,2,0,5,7,5,1996,1997,1,1,12,13,1,921.0,2,4,2,2,4,4,6,0,6,0,1264,1264,1,0,1,5,1277,1067,0,2344,0,0,2,1,3,1,2,7,6,1,5,1,1996.0,2,3,889,5,5,2,220,0,0,0,0,0,3,4,1,0,7,2009,8,4,265000
519,60,3,0.0,9531,1,1,0,3,0,1,0,5,2,2,0,5,6,5,1998,1998,1,1,12,13,3,0.0,3,4,2,2,4,2,2,706,6,0,88,794,1,0,1,5,882,914,0,1796,1,0,2,1,3,1,3,7,6,0,3,1,1998.0,2,2,546,5,5,2,0,36,0,0,0,0,3,2,1,0,5,2007,8,4,211000
520,70,3,53.0,10918,1,1,3,3,0,4,0,6,2,2,0,5,7,9,1926,2004,2,1,8,8,3,0.0,2,4,0,2,4,4,6,0,6,0,1276,1276,1,0,1,5,1276,804,0,2080,0,0,1,1,3,1,2,9,6,2,2,5,1926.0,3,1,282,5,5,2,0,0,0,0,145,0,3,2,1,0,6,2009,8,4,234000
521,190,3,60.0,10800,1,0,3,3,0,4,0,17,2,2,1,5,4,7,1900,2000,1,1,8,8,3,0.0,3,4,0,3,2,3,4,0,4,0,0,0,1,4,0,0,694,600,0,1294,0,0,2,0,3,2,3,7,6,0,3,6,0.0,1,0,0,3,3,0,220,114,210,0,0,0,3,4,1,0,8,2008,8,4,106250
522,20,3,90.0,11988,1,1,0,3,0,0,0,12,1,2,0,2,6,6,1957,1957,1,1,12,13,3,0.0,3,4,1,4,4,4,5,777,6,0,467,1244,1,0,1,0,1244,0,0,1244,0,0,1,1,3,1,3,6,6,2,2,1,1957.0,3,1,336,5,5,2,0,40,0,0,0,0,3,4,1,0,5,2007,8,4,150000
523,50,4,50.0,5000,1,1,3,3,0,0,0,3,1,2,0,0,6,7,1947,1950,1,1,5,5,3,0.0,3,2,1,4,4,4,0,399,6,0,605,1004,1,0,1,5,1004,660,0,1664,0,0,2,0,3,1,3,7,6,2,2,5,1950.0,3,2,420,5,5,2,0,24,36,0,0,0,3,4,1,0,10,2006,8,4,159000
524,60,3,130.0,40094,1,1,0,0,0,4,0,7,4,4,0,5,10,5,2007,2008,3,1,5,5,4,762.0,0,4,2,0,4,1,2,2260,6,0,878,3138,1,0,1,5,3138,1538,0,4676,1,0,3,1,3,1,0,11,6,1,2,3,2007.0,0,3,884,5,5,2,208,406,0,0,0,0,3,4,1,0,10,2007,6,5,184750
525,60,3,95.0,11787,1,1,0,3,0,4,0,15,2,2,0,5,7,5,1996,1997,1,1,12,13,1,594.0,2,4,2,2,4,4,2,719,6,0,660,1379,1,0,1,5,1383,1015,0,2398,1,0,2,1,3,1,2,8,6,1,5,1,1996.0,0,3,834,5,5,2,239,60,0,0,0,0,3,4,1,0,8,2007,8,4,315750
526,20,1,62.0,7500,1,2,3,3,0,4,0,21,2,2,0,2,7,5,2005,2005,1,1,12,13,3,0.0,2,4,2,2,4,4,6,0,6,0,1257,1257,1,0,1,5,1266,0,0,1266,0,0,2,0,3,1,2,6,6,1,5,1,2005.0,3,2,453,5,5,2,38,144,0,0,0,0,3,4,1,0,4,2006,8,4,176000
527,20,3,70.0,13300,1,1,3,3,0,4,0,12,2,2,0,2,5,7,1956,2000,3,1,13,14,3,0.0,3,4,1,2,4,4,5,377,6,0,551,928,1,4,1,5,928,0,0,928,0,0,1,0,2,1,3,4,6,0,3,1,1956.0,3,1,252,5,5,2,261,0,156,0,0,0,3,4,1,0,6,2007,8,4,132000
528,60,3,67.0,14948,1,1,0,3,0,4,0,16,2,2,0,5,9,5,2008,2008,3,1,12,13,4,268.0,0,4,2,0,4,0,2,1330,6,0,122,1452,1,0,1,5,1476,1237,0,2713,1,0,2,1,3,1,0,11,6,1,2,1,2008.0,0,3,858,5,5,2,126,66,0,0,0,0,3,4,1,0,11,2008,6,5,446261
529,30,3,58.0,9098,1,1,0,3,0,4,0,7,2,2,0,2,4,7,1920,2002,1,1,13,14,3,0.0,3,4,0,4,4,2,0,348,6,0,180,528,1,0,1,5,605,0,0,605,1,0,1,0,2,1,3,5,6,0,3,6,0.0,1,0,0,3,3,0,0,0,144,0,0,0,3,4,1,0,7,2007,8,4,86000
530,20,3,0.0,32668,1,1,0,3,0,1,0,6,2,2,0,2,6,3,1957,1975,3,1,13,11,2,0.0,2,4,2,4,4,4,5,1219,6,0,816,2035,1,4,1,5,2515,0,0,2515,1,0,3,0,4,2,3,9,0,2,5,1,1975.0,2,2,484,5,5,2,0,0,200,0,0,0,3,4,1,0,3,2007,8,2,200624
531,80,3,85.0,10200,1,1,3,3,0,4,0,23,2,2,0,7,6,5,1988,1989,1,1,6,6,1,219.0,2,4,1,2,4,0,2,783,6,0,678,1461,1,0,1,5,1509,0,0,1509,1,0,2,0,3,1,2,5,6,1,1,1,1988.0,2,2,600,5,5,2,224,0,0,0,0,0,3,4,1,0,8,2008,8,0,175000
532,70,4,60.0,6155,1,1,0,3,0,3,0,3,8,1,0,5,6,8,1920,1999,1,1,13,14,3,0.0,3,4,0,1,0,2,6,0,6,0,611,611,1,0,1,5,751,611,0,1362,0,0,2,0,3,1,3,6,6,0,3,5,1920.0,0,2,502,5,1,2,0,0,84,0,0,0,3,4,1,0,6,2008,8,4,128000
533,20,3,60.0,7200,1,1,3,3,0,4,0,12,2,2,0,2,5,7,1955,2007,1,1,12,13,3,0.0,3,4,3,3,2,3,4,0,4,0,0,0,1,0,1,5,827,0,0,827,0,0,1,0,2,1,3,5,4,1,4,5,1967.0,3,1,392,5,5,2,0,0,0,0,0,0,3,4,1,0,4,2010,8,4,107500
534,20,3,50.0,5000,1,1,3,2,0,4,1,3,2,2,0,2,1,3,1946,1950,1,1,12,13,3,0.0,1,1,3,3,2,3,4,0,4,0,0,0,1,1,0,1,334,0,0,334,0,0,1,0,1,1,1,2,6,0,3,6,0.0,1,0,0,3,3,0,0,0,0,0,0,0,3,4,1,0,1,2007,8,4,39300
535,60,3,74.0,9056,1,1,0,3,0,4,0,8,2,2,0,5,8,5,2004,2004,1,1,12,13,3,0.0,2,4,2,0,1,0,6,0,6,0,707,707,1,0,1,5,707,707,0,1414,0,0,2,1,3,1,2,6,6,1,2,1,2004.0,0,2,403,5,5,2,100,35,0,0,0,0,3,4,1,0,10,2006,8,4,178000
536,190,3,70.0,7000,1,1,3,3,0,4,0,7,2,2,1,5,5,7,1910,1991,1,1,8,8,3,0.0,3,4,1,2,4,1,2,969,6,0,148,1117,1,4,1,5,820,527,0,1347,1,0,1,0,3,1,3,5,6,0,3,6,0.0,1,0,0,3,3,0,85,0,148,0,0,0,3,4,1,0,1,2008,8,4,107500
537,60,3,57.0,8924,1,1,0,3,0,1,0,5,2,2,0,5,7,5,1998,1999,1,1,12,13,3,0.0,3,4,2,2,4,0,6,0,6,0,880,880,1,0,1,5,880,844,0,1724,0,0,2,1,3,1,2,8,6,0,3,1,1998.0,0,2,527,5,5,2,120,155,0,0,0,0,3,4,1,0,7,2008,8,4,188000
538,20,3,0.0,12735,1,1,0,3,0,2,0,12,2,2,0,2,4,5,1972,1972,3,1,8,8,3,0.0,3,4,1,4,4,4,1,600,6,0,264,864,1,4,1,5,864,0,0,864,0,0,1,0,3,1,3,5,6,0,3,5,1980.0,3,2,576,5,5,2,216,0,0,0,0,0,3,3,1,0,4,2008,0,4,111250
539,20,3,0.0,11553,1,1,0,3,0,4,0,19,2,2,0,2,5,5,1968,1968,3,1,9,10,1,188.0,3,4,1,4,4,4,1,673,6,0,378,1051,1,4,1,5,1159,0,0,1159,0,0,1,1,3,1,3,7,6,1,1,1,1968.0,3,1,336,5,5,2,466,0,0,0,0,0,3,4,1,0,7,2006,8,4,158000
540,20,3,0.0,11423,1,1,3,3,0,4,0,5,2,2,0,2,8,5,2001,2002,1,1,12,13,1,479.0,2,4,2,2,4,0,2,1358,6,0,223,1581,1,0,1,5,1601,0,0,1601,1,0,2,0,3,1,2,6,6,1,5,1,2001.0,2,2,670,5,5,2,180,0,0,0,0,0,3,2,3,2000,5,2010,8,4,272000
541,20,3,85.0,14601,1,1,3,3,0,4,0,23,2,2,0,2,9,5,2006,2006,3,1,12,13,1,584.0,0,4,2,0,4,0,2,1260,6,0,578,1838,1,0,1,5,1838,0,0,1838,1,0,2,0,2,1,0,8,6,1,2,1,2006.0,0,3,765,5,5,2,270,68,0,0,0,0,3,4,1,0,3,2009,8,4,315000
542,60,3,0.0,11000,1,1,3,3,0,2,0,15,2,2,0,5,8,5,2000,2000,1,1,12,13,1,72.0,2,4,2,2,4,4,6,0,6,0,969,969,1,0,1,5,997,1288,0,2285,0,0,2,1,4,1,2,8,6,1,5,3,2000.0,0,3,648,5,5,2,0,56,0,0,0,0,3,4,1,0,6,2007,8,4,248000
543,20,3,78.0,10140,1,1,3,3,0,4,0,14,6,2,0,2,7,5,1998,1999,3,1,12,13,3,0.0,2,4,2,0,4,4,3,144,2,1127,379,1650,1,0,1,5,1680,0,0,1680,1,0,2,0,3,1,2,7,0,1,5,1,1998.0,0,2,583,5,5,2,78,73,0,0,0,0,3,4,1,0,6,2009,8,4,213250
544,120,2,34.0,4058,1,1,3,3,0,4,0,12,2,2,4,6,7,5,1998,1998,1,1,8,8,1,182.0,3,4,2,2,4,0,2,584,3,139,0,723,1,0,1,5,767,0,0,767,1,0,1,0,1,1,3,4,6,0,3,1,1998.0,0,1,367,5,5,2,120,40,0,0,0,0,3,4,1,0,6,2007,8,4,133000
545,60,3,58.0,17104,1,1,0,3,0,4,0,8,2,2,0,5,7,5,2006,2006,1,1,12,13,3,0.0,2,4,2,2,1,0,2,554,6,0,100,654,1,0,1,5,664,832,0,1496,1,0,2,1,3,1,2,7,6,1,2,1,2006.0,2,2,426,5,5,2,100,24,0,0,0,0,3,4,1,0,9,2006,6,5,179665
546,50,3,0.0,13837,1,1,0,3,0,0,0,14,2,2,0,0,7,5,1988,1988,1,1,6,6,1,178.0,2,2,2,2,1,4,2,1002,3,202,0,1204,1,2,1,5,1377,806,0,2183,0,0,2,1,4,1,2,9,6,0,3,1,1988.0,3,3,786,5,5,2,0,0,0,0,0,0,3,4,1,0,2,2006,8,4,229000
547,50,3,70.0,8737,1,1,0,0,0,4,0,3,2,2,0,0,6,7,1923,1950,1,1,3,14,3,0.0,3,4,0,2,4,4,5,300,6,0,765,1065,1,0,1,0,915,720,0,1635,0,0,1,1,3,1,3,6,6,1,2,5,1950.0,3,2,440,5,5,2,0,38,0,144,0,0,3,4,1,0,5,2007,8,4,210000
548,85,3,54.0,7244,1,1,3,3,0,4,0,11,2,2,0,6,5,7,1970,1970,1,1,12,13,3,0.0,3,2,1,2,4,0,0,619,6,0,149,768,1,0,1,5,768,0,0,768,1,0,1,0,2,1,3,5,6,0,3,5,1987.0,3,2,624,5,5,2,104,0,0,0,0,0,3,4,1,0,4,2007,8,4,129500
549,20,4,49.0,8235,1,1,0,1,0,4,0,17,1,7,0,2,5,7,1955,1995,1,1,8,8,3,0.0,3,2,1,4,4,4,3,180,5,645,0,825,1,4,1,5,825,0,0,825,1,0,1,0,2,1,3,4,6,0,3,5,1963.0,2,2,720,5,5,2,140,50,0,0,0,0,3,2,1,0,6,2008,8,4,125000
550,60,1,75.0,9375,1,1,3,3,0,4,0,21,2,2,0,5,7,5,2003,2004,1,1,12,13,3,0.0,2,4,2,2,4,4,6,0,6,0,912,912,1,0,1,5,912,1182,0,2094,0,0,2,1,4,1,2,8,6,1,2,3,2003.0,0,2,615,5,5,2,182,182,0,0,0,0,3,4,1,0,11,2009,8,4,263000
551,120,3,53.0,4043,1,1,3,3,0,4,0,13,2,2,4,2,6,6,1977,1977,1,1,9,10,3,0.0,3,4,1,2,4,4,0,559,6,0,510,1069,1,4,1,5,1069,0,0,1069,0,0,2,0,2,1,3,4,6,0,3,1,1977.0,2,2,440,5,5,2,0,55,0,0,200,0,3,4,1,0,10,2008,0,0,140000
552,20,4,50.0,6000,1,1,3,3,0,4,0,17,2,2,0,2,5,6,1957,1957,3,1,3,3,3,0.0,3,4,1,4,4,4,5,308,6,0,620,928,1,2,1,0,928,0,0,928,0,0,1,0,3,1,3,5,6,0,3,1,1957.0,0,1,288,5,5,2,0,0,0,0,0,0,3,4,1,0,6,2008,8,4,112500
553,20,3,87.0,11146,1,1,0,3,0,4,0,16,2,2,0,2,8,5,2006,2006,1,1,12,13,4,250.0,2,4,2,0,4,0,6,0,6,0,1709,1709,1,0,1,5,1717,0,0,1717,0,0,2,0,3,1,2,7,6,1,2,1,2006.0,2,3,908,5,5,2,169,39,0,0,0,0,3,4,1,0,7,2009,8,4,255500
554,20,3,67.0,8777,1,1,3,3,0,4,0,7,1,2,0,2,4,5,1949,2003,1,1,12,13,3,0.0,3,4,1,3,2,3,4,0,4,0,0,0,1,0,1,5,1126,0,0,1126,0,0,2,0,2,1,2,5,6,0,3,5,2002.0,0,2,520,5,5,0,0,96,0,0,0,0,3,2,1,0,5,2009,8,4,108000
555,60,3,85.0,10625,1,1,3,3,0,4,0,16,2,2,0,5,7,5,2003,2004,1,1,12,13,1,292.0,2,4,2,2,4,4,2,866,6,0,132,998,1,0,1,5,1006,1040,0,2046,1,0,2,1,3,1,2,8,6,1,2,3,2003.0,2,3,871,5,5,2,320,62,0,0,0,0,3,4,1,0,8,2008,8,4,284000
556,45,4,58.0,6380,1,1,3,3,0,4,0,3,2,2,0,1,5,6,1922,1950,1,1,8,8,3,0.0,3,4,0,4,0,4,6,0,6,0,993,993,1,4,1,0,1048,0,0,1048,0,0,1,0,2,1,3,5,6,1,2,5,1922.0,3,1,280,5,5,2,0,0,116,0,0,0,3,4,1,0,8,2006,8,4,113000
557,20,3,69.0,14850,1,1,0,3,0,4,0,12,2,2,0,2,5,5,1957,1957,1,1,13,14,3,0.0,3,4,1,4,4,4,5,895,6,0,197,1092,1,4,1,0,1092,0,0,1092,1,0,1,0,2,1,3,6,6,1,5,1,1957.0,0,1,299,5,5,2,268,0,0,0,122,0,3,3,1,0,5,2006,8,4,141000
558,50,0,60.0,11040,1,1,3,2,0,4,1,9,2,2,0,0,4,6,1920,1950,1,1,8,8,3,0.0,3,4,1,4,4,4,5,637,6,0,0,637,1,2,1,5,897,439,0,1336,0,0,1,1,3,1,3,7,6,0,3,4,1994.0,3,1,570,5,5,2,0,47,120,0,0,0,3,4,1,0,9,2006,0,4,108000
559,60,3,57.0,21872,1,1,1,1,0,2,0,8,2,2,0,5,7,5,1996,1997,1,1,6,6,3,0.0,3,4,2,2,4,1,2,604,6,0,125,729,1,0,1,5,729,717,0,1446,0,1,2,1,3,1,3,6,6,1,5,1,1996.0,3,2,406,5,5,2,264,22,0,0,0,0,3,4,1,0,8,2008,8,4,175000
560,120,3,0.0,3196,1,1,3,3,0,4,0,0,2,2,4,2,7,5,2003,2004,1,1,12,13,1,18.0,2,4,2,2,4,1,6,0,6,0,1374,1374,1,0,1,5,1557,0,0,1557,0,0,2,0,2,1,2,7,6,1,5,1,2003.0,0,2,420,5,5,2,143,20,0,0,0,0,3,4,1,0,10,2006,8,4,234000
