ID,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG
201054523,0,73,0,14,"$164,088",No,$0,z_No,z_F,PhD,Doctor,38,Private,"$8,800",9,Sports Car,no,"$3,338",3,No,8,"$4,805",20,1
449429892,0,31,2,13,"$33,470",Yes,"$107,174",z_No,M,z_High School,Clerical,54,Commercial,"$4,850",17,Pickup,yes,$0,0,No,4,"$3,146",1,1
865313474,0,49,0,9,"$36,306",No,"$184,878",Yes,M,z_High School,z_Blue Collar,39,Commercial,"$10,030",4,Pickup,yes,$0,0,No,2,$0,7,0
282579671,0,55,0,14,"$98,980",No,"$335,018",Yes,M,PhD,Doctor,36,Private,"$22,460",3,Minivan,yes,$0,0,No,0,$0,18,0
855927277,1,37,2,11,"$3,081",Yes,$0,z_No,M,z_High School,Student,43,Private,"$1,500",6,Minivan,yes,$0,0,No,0,"$1,245",1,1
794040462,0,39,3,14,"$85,127",No,"$264,482",Yes,M,Bachelors,Professional,45,Commercial,"$23,610",1,Panel Truck,no,$0,0,No,0,$0,1,0
19829574,0,35,0,10,"$32,655",No,"$148,303",z_No,M,<High School,Clerical,43,Private,"$8,270",3,Pickup,yes,$0,0,No,0,$0,1,0
695037271,0,35,1,0,$0,Yes,"$110,883",z_No,z_F,z_High School,Home Maker,50,Private,"$5,000",9,z_SUV,no,"$5,456",3,No,2,$960,9,1
302751690,0,57,0,13,"$92,674",No,"$313,520",Yes,M,Masters,Lawyer,37,Private,"$10,770",7,Minivan,yes,"$3,148",2,No,3,$0,19,0
583599764,0,49,0,12,"$117,424",No,$0,z_No,z_F,PhD,,26,Commercial,"$33,670",1,Van,no,"$4,327",1,No,0,$0,10,0
625616315,4,59,4,18,"$79,178",No,"$290,382",Yes,z_F,z_High School,z_Blue Collar,87,Commercial,"$16,620",6,Pickup,no,$0,0,No,0,$0,1,0
22460980,0,58,4,16,"$78,397",Yes,,z_No,z_F,Masters,Lawyer,37,Private,"$20,790",7,Minivan,no,$0,0,No,2,"$28,706",18,1
269985785,0,47,0,11,"$50,282",No,"$232,945",Yes,M,z_High School,z_Blue Collar,29,Commercial,"$10,730",4,Minivan,yes,$0,0,No,0,$0,7,0
392785743,0,60,0,15,"$52,146",No,"$207,382",z_No,M,PhD,Doctor,24,Private,"$12,710",11,Minivan,no,$0,0,No,0,$0,19,0
369052748,1,43,2,14,"$37,898",No,"$191,417",Yes,z_F,z_High School,Clerical,55,Private,"$9,590",7,z_SUV,no,$0,0,No,0,$0,1,0
654085972,0,46,0,13,,No,$0,z_No,z_F,Bachelors,Student,124,Commercial,"$27,880",4,Minivan,no,$0,0,No,1,$0,13,0
78448715,0,45,0,,"$4,786",No,$0,Yes,z_F,<High School,Student,6,Private,"$12,790",6,z_SUV,no,"$6,158",1,No,5,$0,1,0
171198581,0,47,0,,"$50,603",No,$0,z_No,z_F,z_High School,z_Blue Collar,16,Commercial,"$14,670",1,z_SUV,no,$0,0,Yes,2,"$1,533",1,1
574158891,0,47,0,11,,No,"$175,750",Yes,z_F,Masters,Professional,50,Private,"$12,560",6,z_SUV,no,$0,0,No,0,$0,25,0
216745844,0,33,1,9,"$46,867",Yes,$0,z_No,z_F,Bachelors,Clerical,12,Private,"$9,490",4,Sports Car,no,$0,0,No,0,$0,15,0
665635577,1,47,1,,"$65,324",No,"$191,554",Yes,z_F,Bachelors,Professional,36,Private,"$14,250",1,Minivan,no,"$8,880",2,No,5,$0,11,0
398175052,0,46,0,12,"$91,319",No,"$277,559",z_No,M,Bachelors,Professional,47,Private,"$28,460",11,Minivan,yes,$0,0,No,0,$0,6,0
228691526,0,36,0,5,"$16,034",No,$0,z_No,z_F,<High School,z_Blue Collar,42,Private,"$7,940",1,z_SUV,no,"$9,459",1,No,1,"$4,649",1,1
24759813,0,43,3,16,"$129,376",No,"$361,375",Yes,M,Masters,Lawyer,23,Private,"$14,440",1,Minivan,yes,"$6,020",2,No,0,$0,18,0
95207832,0,48,0,12,"$60,281",No,,z_No,z_F,z_High School,z_Blue Collar,31,Commercial,"$12,090",6,z_SUV,no,"$10,024",2,No,2,"$1,593",1,1
557742413,0,27,1,13,"$123,062",Yes,$0,z_No,M,Masters,,25,Commercial,"$23,590",1,Panel Truck,yes,"$4,441",2,No,0,"$3,329",19,1
251253029,0,35,2,12,"$26,372",No,"$180,846",Yes,M,z_High School,Clerical,54,Private,"$6,870",1,Pickup,yes,$0,0,No,0,$0,1,0
212957678,1,36,2,14,"$125,646",No,"$266,746",Yes,M,Masters,,60,Commercial,"$39,090",1,Panel Truck,no,"$2,157",1,No,6,$0,19,0
757364508,0,35,0,10,"$122,048",No,$0,z_No,z_F,Masters,,32,Commercial,"$33,570",3,Pickup,no,$0,0,No,4,$0,16,0
26115892,0,37,0,12,"$49,340",No,"$191,449",Yes,z_F,z_High School,z_Blue Collar,31,Commercial,"$5,300",7,Sports Car,no,$0,0,No,0,$0,1,0
977244195,2,41,2,9,"$64,928",No,"$250,830",Yes,z_F,Bachelors,z_Blue Collar,34,Private,"$20,590",6,Pickup,no,$0,0,No,0,$0,10,0
665591504,0,54,0,11,"$63,442",No,"$167,921",z_No,M,PhD,Doctor,33,Private,"$23,220",10,Minivan,yes,$0,0,No,0,$0,16,0
352903182,0,49,0,7,"$86,847",No,"$228,889",z_No,M,Masters,Professional,33,Private,"$16,320",17,Van,yes,$0,0,No,3,$0,6,0
52289049,0,42,0,11,"$59,142",No,"$180,336",Yes,M,Masters,Manager,43,Private,"$12,900",6,Minivan,no,$0,0,No,0,$0,,0
743269882,2,43,3,14,"$31,713",No,"$147,621",Yes,M,Masters,,16,Commercial,"$26,940",7,Panel Truck,no,$0,0,No,0,"$4,017",11,1
30429169,0,54,0,0,$0,No,$0,z_No,z_F,Bachelors,Home Maker,40,Private,"$6,900",10,z_SUV,no,"$42,642",1,Yes,2,"$5,982",1,1
287386122,3,42,3,0,$0,No,$0,Yes,M,z_High School,Student,47,Commercial,"$5,800",1,Pickup,yes,$0,0,No,1,"$3,702",11,1
490897115,0,38,0,10,"$142,002",No,"$345,671",Yes,M,Bachelors,Manager,33,Private,"$19,500",4,Minivan,yes,$0,0,No,4,$0,12,0
89315060,0,34,4,14,"$59,907",No,"$185,912",Yes,z_F,<High School,z_Blue Collar,33,Private,"$14,420",1,Minivan,no,$0,0,No,0,$0,5,0
91239264,1,40,2,13,"$21,411",Yes,$0,z_No,M,Bachelors,Clerical,28,Private,"$12,670",4,Minivan,no,$0,0,No,1,$0,7,0
704717373,0,49,0,14,"$275,392",No,"$653,952",Yes,M,PhD,Manager,14,Commercial,"$46,250",4,Panel Truck,no,$0,0,No,2,$0,15,0
93262171,0,39,0,10,"$54,818",No,"$244,266",Yes,M,Bachelors,Manager,48,Private,"$10,880",4,Pickup,yes,$0,0,Yes,0,$0,11,0
782118634,0,46,0,12,"$44,763",No,$0,z_No,z_F,z_High School,z_Blue Collar,39,Commercial,"$19,070",4,Minivan,no,$0,0,No,0,$0,1,0
317029629,0,51,0,11,"$142,545",No,"$398,369",Yes,z_F,Masters,Professional,28,Private,"$43,560",13,z_SUV,no,$0,0,No,0,$0,11,0
863105679,0,47,0,12,"$61,880",No,"$191,991",Yes,M,Bachelors,Professional,30,Private,"$17,570",1,Van,no,$0,0,No,0,$0,11,0
544218777,0,53,0,15,"$57,836",No,$0,z_No,z_F,z_High School,Professional,73,Private,"$16,080",6,z_SUV,no,"$5,935",1,No,8,"$7,261",1,1
287264722,0,50,0,0,$0,No,$0,z_No,z_F,z_High School,Student,47,Commercial,"$7,580",1,Sports Car,no,$0,0,No,0,$0,1,0
491636059,0,56,0,12,"$42,267",No,"$164,891",Yes,z_F,Bachelors,Manager,7,Private,"$20,170",1,z_SUV,no,$0,0,No,1,$0,,0
7968556,0,43,0,11,"$55,613",No,$0,z_No,M,z_High School,Manager,23,Private,"$12,790",1,Minivan,yes,"$18,366",2,Yes,5,$0,6,0
386671408,0,40,0,11,"$101,144",No,$0,z_No,M,PhD,,18,Commercial,"$6,390",1,Pickup,no,"$7,547",2,No,1,$0,14,0
738379426,0,64,0,17,"$23,433",No,"$144,171",z_No,M,Bachelors,Manager,7,Commercial,"$19,420",10,Pickup,no,"$38,528",2,No,6,$0,11,0
549986445,0,30,1,13,"$38,898",No,"$128,607",Yes,M,Masters,Manager,14,Private,"$4,500",7,Pickup,yes,$0,0,No,0,$0,17,0
715280827,0,61,0,,"$66,433",No,"$249,869",z_No,z_F,PhD,Doctor,10,Private,"$19,040",1,Sports Car,no,$0,0,No,1,$0,16,0
905883739,0,52,0,12,"$68,564",No,"$274,122",Yes,M,z_High School,z_Blue Collar,44,Commercial,"$10,950",4,Pickup,yes,$0,0,No,2,$0,11,0
500300083,0,44,4,16,"$58,069",No,"$190,282",Yes,M,<High School,z_Blue Collar,14,Private,"$5,900",1,Minivan,yes,$0,0,No,3,$0,1,0
419976048,0,48,0,0,$0,No,$0,z_No,M,<High School,Student,41,Private,"$7,970",1,Pickup,yes,$0,0,No,0,$0,1,0
536598966,0,44,1,10,"$70,103",Yes,$0,z_No,z_F,Bachelors,Clerical,47,Private,"$12,910",1,z_SUV,no,$0,0,No,0,$0,10,0
593108777,0,50,0,12,"$53,129",No,"$229,566",Yes,M,Bachelors,Professional,10,Private,"$18,600",4,Van,no,$0,0,No,3,$0,13,0
919224306,0,48,0,13,"$3,798",No,$0,z_No,z_F,Masters,Lawyer,43,Private,"$13,140",4,z_SUV,no,$0,0,Yes,0,$0,15,0
767246588,0,42,0,9,"$115,584",No,"$296,239",z_No,M,Masters,,18,Commercial,"$29,640",17,Panel Truck,no,$0,0,No,0,$0,14,0
742200775,0,52,0,11,"$137,357",No,"$327,227",z_No,z_F,Masters,Lawyer,11,Private,"$19,960",4,Pickup,no,"$8,306",3,No,0,"$9,187",18,1
316290491,0,51,0,11,"$30,508",No,"$136,905",Yes,z_F,z_High School,Clerical,46,Private,"$11,160",1,Sports Car,no,$746,2,No,0,$0,,0
174725774,0,51,0,13,"$31,380",No,"$155,473",Yes,M,<High School,z_Blue Collar,28,Commercial,"$14,900",7,Minivan,yes,$0,0,No,0,$0,4,0
8761083,0,48,0,12,"$40,743",No,"$169,213",Yes,z_F,z_High School,Clerical,14,Private,"$20,040",10,Minivan,no,$0,0,Yes,0,$0,1,0
256969488,0,35,0,10,"$19,681",No,$0,z_No,M,<High School,z_Blue Collar,58,Commercial,"$21,120",10,Van,yes,$0,0,No,0,$0,6,0
525944499,2,37,3,9,"$41,786",No,"$168,932",Yes,M,Bachelors,z_Blue Collar,5,Private,"$26,320",16,Minivan,yes,$0,0,Yes,0,$0,8,0
757352494,0,35,3,16,"$32,601",No,"$136,454",Yes,z_F,z_High School,z_Blue Collar,20,Commercial,"$5,000",5,z_SUV,no,$0,0,No,0,$0,8,0
61688827,0,39,2,6,"$104,023",No,"$323,456",Yes,M,Masters,Lawyer,59,Private,"$11,030",4,Pickup,yes,"$6,050",2,No,1,$0,1,0
738633202,0,34,2,14,"$101,095",No,"$307,596",Yes,M,<High School,z_Blue Collar,32,Private,"$17,980",7,Van,yes,$0,0,No,2,$0,5,0
850807236,0,39,3,16,"$22,626",No,"$60,718",Yes,z_F,<High School,z_Blue Collar,46,Private,"$1,500",1,Sports Car,no,"$5,764",1,No,3,$0,7,0
731753269,0,44,2,0,$0,No,$0,Yes,z_F,Bachelors,Student,23,Commercial,"$12,450",10,z_SUV,no,"$2,457",2,No,0,$0,8,0
414833523,0,28,1,14,"$61,941",No,"$196,239",Yes,z_F,Masters,,50,Private,"$10,490",6,Sports Car,no,"$41,137",1,Yes,5,"$1,333",11,1
103544547,0,59,0,14,"$119,537",No,"$360,697",Yes,z_F,PhD,Professional,26,Commercial,"$48,380",4,Panel Truck,no,$0,0,Yes,1,"$6,290",20,1
279975364,0,43,0,14,"$87,752",No,"$238,137",Yes,M,PhD,Doctor,52,Private,"$22,370",10,Minivan,yes,$0,0,No,0,$0,16,0
846904796,0,39,3,14,"$51,524",Yes,$0,z_No,z_F,<High School,z_Blue Collar,41,Private,"$20,840",3,z_SUV,no,$0,0,No,1,$0,1,0
195903127,0,31,2,,"$107,482",No,"$304,014",Yes,z_F,Bachelors,Professional,41,Private,"$27,170",6,z_SUV,no,"$8,303",3,No,5,$0,12,0
667241606,0,45,2,13,"$136,408",Yes,$0,z_No,z_F,PhD,,26,Commercial,"$22,370",8,Pickup,no,"$1,463",2,No,0,$0,17,0
664930837,0,40,2,14,"$56,070",No,"$216,157",Yes,z_F,Bachelors,Professional,49,Private,"$14,000",10,z_SUV,no,$0,0,No,0,$0,6,0
42018118,0,40,3,,"$46,395",Yes,$0,z_No,z_F,Bachelors,z_Blue Collar,24,Commercial,"$7,830",1,z_SUV,no,"$3,520",3,No,1,$0,5,0
787141646,0,49,0,13,"$123,574",No,"$347,009",Yes,M,PhD,Manager,53,Commercial,"$31,000",1,Panel Truck,yes,"$4,344",2,No,0,"$3,237",14,1
790856371,0,44,2,10,"$139,681",No,"$327,139",Yes,z_F,Bachelors,Professional,14,Private,"$37,510",1,Sports Car,no,$0,0,No,0,$0,8,0
638536907,0,49,0,15,"$107,375",No,"$332,673",Yes,z_F,Bachelors,Professional,12,Commercial,"$25,470",4,Pickup,no,$0,0,No,1,$0,,0
228836936,0,37,0,12,"$142,513",No,"$329,320",z_No,M,Masters,Lawyer,42,Private,"$29,540",4,Minivan,yes,$0,0,No,0,$0,9,0
886559291,0,43,2,17,"$36,179",No,"$121,806",Yes,M,z_High School,z_Blue Collar,35,Commercial,"$9,420",17,Pickup,yes,"$1,571",3,No,5,"$26,699",,1
588766853,0,33,3,14,"$6,607",No,$0,Yes,M,<High School,Clerical,9,Private,"$12,580",6,Minivan,yes,$0,0,No,1,"$2,421",1,1
566729633,0,62,0,14,"$155,164",No,"$425,892",Yes,M,Masters,Lawyer,29,Private,"$7,700",13,Pickup,yes,$0,0,No,0,$0,18,0
314006147,0,53,0,10,"$72,291",No,$0,z_No,M,Masters,Lawyer,9,Private,"$14,310",6,Minivan,yes,"$8,013",1,No,5,"$6,857",18,1
760469299,0,43,1,12,"$55,086",Yes,$0,z_No,z_F,z_High School,Professional,32,Private,"$20,670",3,Minivan,no,$0,0,No,0,$0,1,0
148585592,1,40,3,,$0,Yes,"$58,318",z_No,z_F,PhD,Doctor,30,Private,"$3,440",3,z_SUV,no,"$6,986",3,No,9,"$3,348",14,1
904934030,0,52,0,14,"$37,239",No,"$191,937",Yes,z_F,Masters,Manager,22,Private,"$11,900",3,z_SUV,no,$0,0,No,0,$0,12,0
725245227,0,40,0,12,"$37,076",No,$0,z_No,z_F,<High School,Home Maker,42,Private,"$9,530",3,z_SUV,no,$0,0,No,1,$0,1,0
306014182,0,48,0,11,"$47,513",No,"$211,621",z_No,z_F,z_High School,z_Blue Collar,5,Commercial,"$3,470",6,Sports Car,no,$0,0,No,0,$0,1,0
285476064,0,44,0,13,"$32,713",No,"$166,614",Yes,z_F,z_High School,Clerical,84,Commercial,"$32,130",9,Pickup,no,$0,0,No,1,$0,6,0
676967525,0,36,1,0,$0,Yes,,z_No,z_F,<High School,Student,18,Commercial,"$21,620",9,z_SUV,no,"$6,259",1,No,3,"$2,327",1,1
338235119,0,55,0,8,"$149,254",No,"$409,592",Yes,M,PhD,,64,Commercial,"$21,930",1,Van,yes,"$6,413",2,No,5,"$1,850",19,1
112649613,0,42,2,14,"$97,484",Yes,"$271,024",z_No,M,Masters,Manager,6,Private,"$24,510",7,Minivan,yes,$0,0,No,0,$0,16,0
173124759,0,38,0,9,"$101,267",No,"$279,674",z_No,M,Masters,Lawyer,33,Private,"$15,430",1,Minivan,yes,$0,0,No,0,$0,1,0
198867627,0,33,1,9,"$53,021",Yes,"$233,074",z_No,M,z_High School,z_Blue Collar,51,Commercial,"$26,370",13,Panel Truck,yes,$0,0,No,7,"$17,043",,1
603952631,0,35,3,13,"$48,386",Yes,"$138,283",z_No,M,Bachelors,Clerical,5,Commercial,"$9,840",11,Pickup,no,"$38,832",2,Yes,1,"$24,494",12,1
672676093,0,39,0,10,"$82,598",No,$0,z_No,z_F,z_High School,z_Blue Collar,39,Commercial,"$5,600",1,z_SUV,no,$0,0,Yes,2,$856,10,1
894882678,0,49,0,13,"$63,687",No,"$233,953",Yes,z_F,Masters,Lawyer,18,Private,"$7,870",1,z_SUV,no,$0,0,No,1,$0,16,0
944927413,0,35,3,0,,Yes,$0,z_No,M,<High School,Student,15,Private,"$5,000",1,Minivan,yes,"$3,969",2,No,1,$0,,0
338776264,1,58,2,17,"$100,886",No,,Yes,z_F,Bachelors,Professional,32,Private,"$34,790",11,z_SUV,no,"$4,805",2,No,0,$0,,0
410936764,0,67,0,13,"$97,259",No,"$313,615",Yes,M,PhD,Doctor,17,Private,"$27,570",6,z_SUV,no,"$1,451",4,No,5,"$9,663",1,1
859535772,0,32,3,,$0,No,$0,Yes,M,Bachelors,Student,39,Commercial,"$1,500",7,Minivan,yes,"$2,800",1,No,8,$0,6,0
416418138,0,51,0,12,"$38,724",No,"$159,866",Yes,z_F,<High School,z_Blue Collar,33,Private,"$5,370",7,z_SUV,no,$0,0,Yes,1,"$5,837",9,1
62426525,0,34,1,12,"$25,989",No,"$137,836",Yes,M,<High School,z_Blue Collar,48,Private,"$9,490",6,Minivan,yes,$0,0,No,4,$0,8,0
21748822,0,35,0,10,"$44,839",No,"$195,156",Yes,M,z_High School,Clerical,5,Commercial,"$27,030",6,z_SUV,no,"$5,068",1,No,2,$0,1,0
921082775,0,44,0,10,"$155,143",No,"$368,111",Yes,M,Masters,,39,Commercial,"$23,630",1,Panel Truck,yes,"$8,599",3,No,0,"$1,762",13,1
563788172,0,51,1,16,"$23,640",No,,Yes,z_F,z_High School,Clerical,48,Private,"$8,960",1,z_SUV,no,"$5,372",2,No,0,$0,1,0
660380025,0,56,0,14,"$128,950",No,"$360,515",Yes,z_F,PhD,Doctor,37,Private,"$7,100",4,z_SUV,no,$0,0,No,0,$0,9,0
591330652,0,46,0,12,"$34,671",No,$0,z_No,z_F,z_High School,Clerical,57,Private,"$17,420",6,Minivan,no,$0,0,No,0,$0,7,0
238920147,0,52,0,4,"$46,326",No,$0,z_No,z_F,z_High School,z_Blue Collar,47,Commercial,"$1,500",10,z_SUV,no,"$8,618",4,No,2,"$3,375",,1
686796682,1,44,2,12,"$90,671",Yes,$0,z_No,z_F,z_High School,z_Blue Collar,8,Commercial,"$14,180",1,z_SUV,no,$0,0,Yes,0,$0,5,0
456057416,0,46,0,8,,No,,z_No,z_F,Masters,Lawyer,17,Private,"$27,440",6,Minivan,no,$0,0,No,1,$0,,0
841279077,0,45,1,14,"$77,563",No,"$195,375",Yes,z_F,z_High School,z_Blue Collar,21,Private,"$23,750",15,z_SUV,no,$0,0,No,0,$0,4,0
195933426,0,56,2,15,"$44,022",No,$0,Yes,z_F,Bachelors,Student,41,Private,"$14,670",4,Sports Car,no,"$8,818",2,No,0,"$3,783",13,1
393735825,0,47,0,13,"$109,533",No,"$300,480",Yes,M,PhD,,37,Commercial,"$25,240",7,Panel Truck,no,"$6,035",3,No,6,$0,,0
399379988,0,47,0,12,"$189,392",No,"$453,142",Yes,M,PhD,Doctor,51,Private,"$10,850",9,z_SUV,no,$0,0,No,0,$0,11,0
734319164,1,36,3,0,$0,No,"$70,259",Yes,z_F,<High School,Student,31,Private,"$6,410",1,Sports Car,no,$0,0,No,1,"$1,630",1,1
405289616,0,51,0,10,"$103,745",No,$0,z_No,z_F,Bachelors,z_Blue Collar,20,Commercial,"$18,430",3,Minivan,no,"$4,987",2,Yes,0,$0,10,0
214961196,2,38,2,12,"$29,699",No,"$136,999",Yes,z_F,z_High School,Clerical,57,Private,"$15,500",7,Minivan,no,$0,0,Yes,0,$0,10,0
573855069,0,52,0,14,"$100,704",No,"$305,905",Yes,M,PhD,Doctor,58,Private,"$19,290",3,Minivan,yes,"$8,292",1,No,1,$0,15,0
175790019,0,56,0,11,"$21,637",No,$0,z_No,z_F,<High School,Student,29,Private,"$31,530",5,Sports Car,no,$0,0,No,0,$0,1,0
902126958,0,37,0,13,"$82,444",No,"$226,818",z_No,M,Masters,,5,Commercial,"$9,740",1,Pickup,yes,$0,0,No,1,$0,15,0
442319498,0,46,0,9,"$35,586",No,"$168,624",z_No,M,<High School,Clerical,40,Commercial,"$6,620",1,Pickup,no,"$3,627",1,No,8,"$5,567",1,1
878245401,0,50,0,0,$0,No,$0,Yes,z_F,z_High School,Student,45,Private,"$6,500",4,z_SUV,no,$0,0,No,1,$0,11,0
283508645,0,44,0,12,"$124,219",No,"$311,476",Yes,M,PhD,,29,Commercial,"$23,490",4,Panel Truck,yes,$0,0,No,0,$0,23,0
135671993,0,32,1,12,,No,"$76,767",Yes,z_F,Bachelors,Home Maker,43,Private,"$5,330",1,z_SUV,no,"$3,319",1,No,3,$0,12,0
579393787,0,43,0,12,"$12,085",No,$0,z_No,z_F,z_High School,Home Maker,43,Private,"$18,470",1,Minivan,no,$0,0,No,0,$0,9,0
359370161,0,37,0,11,"$93,766",No,$0,z_No,M,Bachelors,Professional,17,Commercial,"$7,060",6,Pickup,yes,"$1,757",2,No,6,"$1,834",6,1
894707010,0,59,0,0,$0,No,"$145,884",z_No,z_F,z_High School,Student,13,Commercial,"$7,400",1,Sports Car,no,"$5,259",1,No,1,"$5,850",8,1
128512755,0,37,0,10,"$182,713",No,"$429,722",Yes,z_F,PhD,Doctor,51,Private,"$15,880",8,Minivan,no,$0,0,No,0,$0,14,0
643834106,0,32,2,10,"$52,466",No,"$187,881",Yes,M,Bachelors,Clerical,27,Commercial,"$6,750",7,Pickup,yes,$582,3,No,3,"$2,940",10,1
753800009,1,45,2,0,$0,No,"$82,151",Yes,z_F,Bachelors,Home Maker,29,Private,"$4,750",6,z_SUV,no,$0,0,No,0,$0,10,0
899597938,2,41,3,14,"$13,393",No,"$125,873",Yes,z_F,<High School,Clerical,31,Private,"$5,600",3,z_SUV,no,"$1,479",2,No,5,"$5,588",7,1
946150116,0,49,0,15,"$26,988",No,$0,z_No,M,z_High School,z_Blue Collar,39,Commercial,"$15,240",7,Minivan,yes,$0,0,No,0,$0,7,0
525936556,0,52,0,,"$114,553",No,"$355,136",Yes,M,Masters,Lawyer,52,Private,"$6,700",7,Pickup,yes,$0,0,No,0,$0,,0
879240705,0,51,0,10,"$176,833",No,"$458,030",Yes,z_F,PhD,Doctor,45,Private,"$24,280",11,z_SUV,no,$0,0,No,0,$0,19,0
576927212,0,63,0,15,"$47,276",No,"$203,372",Yes,M,Masters,Lawyer,30,Private,"$30,480",3,z_SUV,no,$0,0,No,1,$0,5,0
600941278,0,47,0,11,"$68,061",No,"$209,610",Yes,M,Bachelors,Professional,35,Private,"$20,870",1,Van,yes,$0,0,No,0,$0,13,0
714678734,0,58,0,10,"$101,009",No,"$322,161",Yes,M,Bachelors,Professional,38,Commercial,"$42,540",4,Panel Truck,no,"$3,977",1,No,0,$0,4,0
229711979,0,50,0,12,,No,"$177,293",Yes,M,Masters,Professional,58,Private,"$15,120",1,Minivan,yes,$0,0,No,0,$0,,0
51779198,0,49,0,10,"$86,986",No,"$295,143",z_No,M,PhD,,9,Commercial,"$19,340",3,Van,yes,"$5,059",1,No,0,$0,14,0
433735514,1,37,2,13,"$48,377",No,"$159,858",Yes,z_F,z_High School,z_Blue Collar,13,Private,"$10,040",6,z_SUV,no,$0,0,No,1,$0,7,0
481515756,0,54,0,13,"$144,681",No,"$416,019",Yes,M,Masters,Manager,26,Commercial,"$26,820",4,Panel Truck,yes,$0,0,No,1,$0,14,0
599916659,0,29,1,12,"$142,531",Yes,$0,z_No,M,Masters,Professional,39,Private,"$20,040",7,Van,no,"$5,077",2,No,2,"$1,042",12,1
515788778,0,47,0,13,"$55,920",No,"$213,697",z_No,M,z_High School,z_Blue Collar,46,Commercial,"$26,700",6,Panel Truck,yes,$0,0,No,1,$0,1,0
270029813,0,48,0,12,"$42,156",No,,z_No,M,<High School,Clerical,50,Commercial,"$31,520",1,Panel Truck,no,$0,0,Yes,2,$0,8,0
605614925,0,25,3,15,"$71,892",No,"$211,306",Yes,z_F,z_High School,z_Blue Collar,21,Commercial,"$27,470",6,Pickup,no,"$3,340",2,No,6,"$5,173",9,1
824026013,0,44,3,0,$0,No,"$69,788",Yes,z_F,Bachelors,Home Maker,21,Private,"$6,200",1,Pickup,yes,$0,0,No,1,$0,1,0
384522752,0,43,1,9,"$110,954",No,"$310,458",Yes,M,Masters,Lawyer,28,Private,"$13,120",10,Minivan,yes,$0,0,No,1,$0,16,0
121997238,0,65,0,,"$21,038",No,$0,Yes,M,<High School,Student,53,Private,"$24,090",7,Minivan,no,"$20,330",3,Yes,6,$0,1,0
416873592,0,30,3,16,"$30,619",No,"$130,436",Yes,z_F,<High School,z_Blue Collar,42,Private,"$16,330",7,z_SUV,no,"$7,829",2,No,4,$0,,0
21806232,2,51,0,13,"$54,307",No,"$216,808",Yes,z_F,z_High School,z_Blue Collar,49,Private,"$20,490",5,Minivan,no,$0,0,No,0,$0,1,0
945363119,0,47,0,12,"$54,319",No,"$217,348",Yes,M,z_High School,z_Blue Collar,51,Private,"$14,770",4,Minivan,no,$0,0,No,2,$0,1,0
29121748,0,27,3,9,"$45,803",Yes,,z_No,M,z_High School,z_Blue Collar,20,Commercial,"$11,920",4,Pickup,yes,"$2,043",1,No,1,"$25,695",1,1
378878415,0,37,0,10,"$101,120",No,"$246,196",Yes,M,Bachelors,Manager,22,Commercial,"$28,220",7,Panel Truck,no,$0,0,No,0,$0,5,0
302993220,0,64,0,15,"$70,171",No,"$257,641",Yes,M,Masters,Lawyer,29,Private,"$10,210",1,z_SUV,yes,$0,0,No,0,$0,16,0
258016112,0,35,3,13,"$64,872",No,"$187,354",Yes,z_F,<High School,Clerical,44,Private,"$7,990",7,z_SUV,no,"$4,620",1,No,5,$0,8,0
879685396,0,33,1,,$0,No,$0,Yes,z_F,<High School,Student,25,Private,"$1,500",6,z_SUV,no,"$6,755",2,No,0,"$4,436",,1
660894129,0,46,0,0,$0,No,$0,z_No,M,z_High School,Student,23,Commercial,"$17,380",4,Van,yes,$0,0,No,3,"$1,493",1,1
796343727,0,56,0,15,"$122,772",No,"$362,667",Yes,z_F,PhD,Doctor,54,Private,"$13,800",6,Sports Car,no,$0,0,No,0,"$3,752",,1
95883281,0,32,2,11,"$111,655",Yes,$0,z_No,z_F,Masters,,41,Private,"$18,430",4,z_SUV,no,$0,0,No,1,"$3,900",25,1
483108042,0,46,0,0,$0,No,"$99,021",Yes,z_F,z_High School,Home Maker,9,Private,"$17,650",2,z_SUV,no,"$4,826",1,No,4,$0,7,0
29607327,0,48,0,11,"$89,404",No,"$288,123",z_No,M,Bachelors,Manager,35,Private,"$15,240",6,Minivan,yes,$0,0,No,0,$0,11,0
541876922,0,52,0,14,"$52,939",No,"$251,642",Yes,z_F,Bachelors,Manager,22,Private,"$9,290",6,z_SUV,no,"$9,795",2,No,2,$0,9,0
152494519,0,53,0,9,"$30,047",No,"$117,269",Yes,z_F,z_High School,Clerical,28,Private,"$9,800",1,z_SUV,no,$0,0,No,0,"$2,002",9,1
743325108,0,37,0,12,"$50,556",No,"$186,221",z_No,z_F,z_High School,z_Blue Collar,37,Commercial,"$6,180",7,z_SUV,no,$0,0,No,0,"$3,742",1,1
786889538,0,42,0,12,"$34,810",No,$0,z_No,M,z_High School,z_Blue Collar,20,Commercial,"$9,180",1,Pickup,yes,$0,0,No,1,$0,11,0
