age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
25,4,2,2,0,219,0,0,0,4,1,576,1,96,1,2
28,4,1,2,0,1240,0,0,0,4,1,849,1,-1,0,3
52,0,1,1,0,1228,1,1,0,4,1,218,1,-1,0,3
57,4,1,2,0,1660,0,0,0,4,1,642,1,-1,0,3
49,4,0,2,0,914,0,0,0,4,1,185,1,-1,0,3
33,9,1,2,0,1699,0,0,0,4,1,600,1,-1,0,3
47,9,1,1,0,1167,1,0,0,4,1,505,1,96,6,2
68,5,1,1,0,19317,1,0,0,4,1,249,1,-1,0,3
40,9,2,2,0,1646,1,0,0,4,1,173,1,92,5,2
46,4,1,2,0,242,0,0,0,4,1,120,2,96,1,2
29,9,2,1,0,382,0,0,0,5,1,409,4,-1,0,3
55,4,0,2,0,2383,0,0,0,5,1,1019,2,63,2,2
30,6,1,2,0,2666,0,0,0,5,1,475,2,93,4,2
49,0,0,1,0,1718,0,1,0,5,1,211,1,-1,0,3
48,4,1,2,0,1147,0,0,0,5,1,389,1,64,2,2
21,8,2,1,0,216,0,0,0,5,1,414,1,-1,0,3
45,0,1,1,0,153,0,0,0,5,1,277,1,-1,0,3
43,4,1,2,0,1791,0,0,0,5,1,254,1,-1,0,3
47,4,2,2,0,86,0,0,0,5,1,253,1,97,4,2
27,4,2,2,0,6791,0,0,0,5,1,179,2,69,26,1
20,8,1,3,0,292,0,0,0,5,1,385,2,93,1,0
37,10,2,2,0,1291,0,0,0,5,1,150,1,97,2,2
61,4,1,2,0,175,0,0,1,5,1,270,2,-1,0,3
57,7,2,1,0,0,0,0,0,6,1,355,1,-1,0,3
40,4,1,2,0,0,0,0,0,6,1,131,2,98,6,2
53,0,0,1,0,0,1,1,0,6,1,1452,1,98,2,0
65,11,1,3,0,4717,0,0,1,6,1,256,1,-1,0,3
67,5,1,2,0,701,0,0,0,6,1,254,2,-1,0,3
66,5,1,2,0,3,0,0,0,6,1,550,1,-1,0,3
67,4,1,2,0,405,0,0,0,7,1,345,2,-1,0,3
57,5,1,1,0,168,0,0,0,7,1,342,1,-1,0,3
38,0,1,2,0,4297,0,0,0,7,1,206,2,-1,0,3
56,4,0,2,0,10532,0,0,0,7,1,324,1,-1,0,3
46,4,1,2,0,4693,0,1,0,7,1,79,1,394,2,0
69,9,1,1,0,9064,0,0,0,7,1,714,1,-1,0,3
32,7,2,1,0,6983,0,0,0,7,1,255,1,-1,0,3
72,5,1,2,0,2,0,0,0,7,1,147,2,-1,0,3
41,0,1,2,0,1536,0,0,0,7,1,273,1,95,2,0
72,5,1,0,0,1612,0,0,0,7,1,530,2,-1,0,3
33,10,1,1,0,1211,0,0,0,7,1,456,1,-1,0,3
37,0,1,1,0,96,0,0,0,7,1,155,1,99,2,2
34,4,1,2,0,0,1,0,0,7,1,262,1,99,2,2
44,0,2,1,0,1534,0,0,0,7,1,166,1,99,2,1
42,7,2,1,0,3403,1,0,0,7,1,215,1,99,1,0
58,10,1,1,0,687,1,0,0,7,1,221,1,99,2,2
34,9,1,2,0,7050,0,0,0,7,1,130,1,-1,0,3
55,2,0,1,0,538,1,0,0,7,1,353,2,-1,0,3
71,5,1,0,0,2600,0,0,0,7,1,212,1,-1,0,3
23,8,2,1,0,0,0,0,0,7,1,217,1,99,7,2
60,4,2,2,0,1034,1,0,0,7,1,231,3,-1,0,3
18,8,2,3,0,108,0,0,0,10,1,167,1,-1,0,3
54,9,1,1,0,10185,0,0,0,10,1,559,1,70,2,1
59,5,0,2,0,3444,0,0,0,10,1,252,1,185,2,2
32,6,2,2,0,1815,0,0,1,10,1,235,1,102,2,0
61,6,0,2,0,52587,0,0,0,10,1,290,1,-1,0,3
31,4,1,2,0,10884,0,0,0,10,1,294,3,98,2,2
42,1,1,0,0,201,1,0,0,11,1,265,1,103,3,2
42,10,1,3,0,190,0,0,0,11,1,704,2,-1,0,3
42,7,2,2,0,94,1,0,0,11,1,176,2,90,4,0
70,3,0,0,0,1311,0,0,0,11,1,651,1,-1,0,3
57,9,1,1,0,589,1,0,0,11,1,167,1,190,5,0
60,5,1,1,0,1853,0,0,0,11,1,408,1,-1,0,3
53,1,0,0,0,4401,0,0,1,11,1,254,1,-1,0,3
48,10,0,1,0,201,0,0,0,11,1,140,1,-1,0,3
30,4,2,2,0,533,0,0,0,11,1,229,2,99,4,2
39,4,2,2,0,3840,1,0,0,11,1,315,2,-1,0,3
42,9,1,1,0,994,1,0,0,11,1,149,1,78,5,0
26,0,2,1,0,96,0,0,0,11,1,349,1,70,3,0
46,4,1,2,0,1600,1,1,0,11,1,1244,1,-1,0,3
40,0,2,1,0,100,1,0,0,11,1,221,1,461,1,2
39,0,1,1,0,260,1,0,0,11,1,175,2,116,2,0
58,6,1,0,0,1013,1,0,0,11,1,206,1,461,1,0
42,1,1,1,0,413,1,0,0,11,1,589,2,-1,0,3
31,7,2,1,0,181,0,0,0,12,1,182,1,104,1,2
21,8,2,1,0,123,0,0,1,12,1,449,1,-1,0,3
35,6,2,2,0,353,0,0,0,12,1,582,1,-1,0,3
50,9,0,3,0,2794,0,0,0,12,1,1336,2,-1,0,3
36,4,2,2,0,3850,1,0,0,12,1,239,2,100,4,0
75,5,1,0,0,2970,0,0,0,12,1,641,1,-1,0,3
20,8,2,0,0,6991,0,0,0,12,1,178,2,-1,0,3
57,0,2,1,0,2223,0,0,0,12,1,1064,1,-1,0,3
41,4,1,2,0,27696,0,0,0,12,1,147,2,104,1,0
59,9,1,1,0,116,0,0,0,12,1,398,4,422,3,0
36,4,1,2,0,2987,1,0,0,12,1,307,1,-1,0,3
18,8,2,0,0,608,0,0,0,12,1,267,1,-1,0,3
34,4,2,2,0,48,1,0,0,12,1,810,3,93,6,0
55,4,1,0,0,113,0,0,0,12,1,306,1,457,3,0
33,1,2,1,0,498,0,0,0,12,1,338,2,104,1,2
43,9,1,2,0,2643,0,0,0,12,1,188,3,100,5,2
34,7,1,1,0,1337,0,0,0,12,1,255,2,104,1,2
35,7,1,3,0,618,0,0,0,12,1,293,1,104,1,2
43,9,2,1,0,451,0,0,0,12,1,289,2,-1,0,3
74,5,1,0,0,0,0,0,1,13,1,562,2,-1,0,3
45,10,0,0,1,11,0,0,0,13,1,489,5,-1,0,3
38,1,1,1,0,1165,1,0,0,13,1,784,3,94,10,0
32,4,2,2,0,2465,0,0,0,13,1,414,1,-1,0,3
29,0,2,2,0,41,1,0,0,13,1,148,2,-1,0,3
31,0,1,1,0,35,0,0,0,13,1,315,2,105,1,2
50,7,1,1,0,3169,0,0,0,13,1,399,1,430,1,0
44,9,0,1,0,14,0,0,0,13,1,234,1,-1,0,3
23,8,2,1,0,431,0,0,0,13,1,496,2,-1,0,3
56,4,1,2,0,616,0,0,0,13,1,293,2,105,2,2
76,5,1,0,0,3324,0,0,0,13,1,227,2,192,1,0
28,9,2,1,0,113,0,0,0,13,1,204,3,105,1,0
34,4,2,2,0,13014,0,0,0,13,1,738,1,-1,0,3
56,5,1,0,0,9367,0,0,0,13,1,320,2,101,2,2
45,4,2,2,0,2067,1,0,0,13,1,393,2,462,1,2
36,9,2,1,0,376,0,0,0,13,1,479,1,-1,0,3
57,5,2,2,0,842,0,0,0,13,1,284,3,-1,0,3
49,9,1,2,0,1235,0,0,0,13,1,354,3,-1,0,3
49,4,1,2,0,1,0,0,1,13,1,640,2,101,4,2
37,4,1,2,0,1276,0,0,0,14,1,156,2,-1,0,3
46,10,2,2,0,44,0,0,0,14,1,225,1,-1,0,3
26,0,2,1,0,255,0,0,0,14,1,209,2,106,2,2
47,10,1,1,0,926,0,0,0,14,1,436,1,403,5,2
36,4,1,0,0,1506,0,0,0,14,1,326,3,-1,0,3
37,8,2,3,0,444,0,0,0,14,1,137,1,102,5,2
62,4,1,2,0,557,0,0,0,14,1,185,1,-1,0,3
26,1,2,1,0,535,0,0,0,14,1,125,1,-1,0,3
45,4,1,2,0,2671,0,0,0,14,1,94,4,-1,0,3
63,9,1,1,0,896,1,0,0,14,1,276,2,-1,0,3
25,4,2,2,0,528,0,0,0,14,1,201,1,-1,0,3
60,5,1,3,0,209,0,0,0,14,1,391,3,106,1,0
44,4,1,2,0,226,1,0,0,14,1,190,3,270,3,0
33,10,2,2,0,1974,0,0,0,14,1,498,2,191,1,0
39,2,1,2,0,942,1,0,0,14,1,880,3,267,1,1
46,1,1,3,0,336,1,0,0,14,1,260,3,457,1,1
42,0,1,0,0,-306,1,0,0,17,1,308,1,459,1,2
56,4,1,3,0,4623,0,0,0,17,1,348,1,-1,0,3
82,5,1,1,0,276,0,0,1,17,1,199,1,-1,0,3
77,5,1,2,0,0,0,0,0,17,1,286,1,-1,0,3
36,7,2,2,0,1189,0,0,0,17,1,220,1,-1,0,3
35,4,2,2,0,431,0,0,0,17,1,343,2,397,1,0
50,9,1,1,0,2218,1,0,0,17,1,711,1,-1,0,3
62,5,1,1,0,1495,0,0,0,17,1,606,1,196,1,2
26,4,2,2,0,828,1,0,0,17,1,156,1,199,1,0
55,4,1,2,0,12972,0,0,1,18,1,205,1,-1,0,3
22,8,2,1,0,948,0,0,1,18,1,215,1,197,2,0
30,8,2,1,0,48,0,0,0,18,1,161,1,173,1,0
34,3,1,2,0,0,0,0,0,18,1,148,1,84,2,0
31,4,1,2,0,537,1,0,0,18,1,216,1,-1,0,3
55,9,1,1,0,1938,0,1,0,18,1,193,1,386,3,2
49,9,2,1,0,9131,1,0,0,18,1,532,1,461,5,0
67,5,0,2,0,443,0,0,0,18,1,441,1,-1,0,3
43,0,1,1,0,132,0,0,0,19,1,574,1,84,3,2
25,9,2,2,0,3411,0,0,0,19,1,225,2,-1,0,3
59,5,0,1,0,1,0,0,0,19,1,335,1,-1,0,3
44,0,1,1,0,10905,0,0,0,19,1,240,2,271,1,1
42,4,1,2,0,976,0,0,0,19,1,164,1,-1,0,3
29,4,2,2,0,2531,0,0,0,19,1,634,1,-1,0,3
32,4,1,2,0,1270,0,0,0,19,1,232,3,-1,0,3
30,4,2,2,0,5359,0,0,0,19,1,145,1,84,2,2
38,9,1,1,0,10596,0,0,0,19,1,195,1,197,4,1
22,8,2,2,0,691,0,0,0,19,1,338,1,-1,0,3
25,2,2,2,0,347,0,0,0,20,1,267,1,-1,0,3
34,6,2,2,0,9962,0,0,0,20,1,474,1,-1,0,3
27,9,2,2,0,11862,0,0,0,20,1,217,1,87,6,0
35,4,2,2,0,1756,0,0,0,20,1,195,1,-1,0,3
45,3,1,1,0,4068,0,0,0,20,1,184,1,-1,0,3
42,4,1,0,0,5310,1,0,0,20,1,273,1,90,3,2
20,8,2,1,0,215,0,0,0,21,1,228,4,183,1,1
60,0,1,1,0,106,0,0,0,21,1,216,3,91,1,2
47,4,1,2,0,0,0,1,0,21,1,374,1,-1,0,3
25,8,2,1,0,469,0,0,0,21,1,273,1,86,1,1
65,5,1,1,0,2326,0,1,0,21,1,276,1,-1,0,3
50,9,1,1,0,3370,0,0,0,21,1,531,2,80,2,2
22,8,2,1,0,144,0,0,0,21,1,116,1,-1,0,3
43,0,2,1,0,733,1,0,0,21,1,126,1,88,4,2
53,5,0,2,0,-309,1,0,0,21,1,343,2,428,2,2
71,5,0,1,0,5584,0,0,0,21,1,534,3,-1,0,3
28,1,1,1,0,61,1,0,0,21,1,744,1,109,3,2
59,10,1,1,0,1047,0,0,0,21,1,438,1,184,3,2
29,4,2,2,0,265,0,0,0,24,1,130,2,94,1,2
51,9,1,1,0,117,0,0,0,24,1,467,2,88,4,1
48,3,1,2,0,5473,0,0,0,24,1,232,2,-1,0,3
37,1,1,0,0,106,1,0,0,25,1,511,1,392,13,0
37,9,1,2,0,127,1,0,0,25,1,192,1,193,1,2
64,5,1,2,0,380,0,0,0,25,1,479,1,-1,0,3
69,5,1,1,0,0,0,0,0,25,1,412,2,-1,0,3
36,4,1,2,0,255,0,0,0,25,1,242,6,95,4,2
43,7,1,1,0,2145,0,0,0,25,1,291,2,95,4,2
63,3,1,0,0,91,0,0,1,26,1,128,3,-1,0,3
70,5,1,1,0,1853,0,0,1,26,1,314,1,-1,0,3
60,9,2,0,0,11262,0,0,0,26,1,323,1,-1,0,3
86,5,0,0,0,0,0,0,1,26,1,189,1,-1,0,3
72,5,1,1,0,1129,0,0,0,26,1,186,1,-1,0,3
60,5,1,2,0,108,0,0,0,26,1,624,1,-1,0,3
43,4,2,2,0,1696,1,0,0,26,1,257,1,474,3,0
57,4,0,3,0,854,0,0,0,27,1,700,4,92,1,0
28,4,2,2,0,223,1,0,1,27,1,157,2,119,1,1
36,1,2,1,0,40,1,0,0,27,1,259,3,475,4,2
66,5,1,1,0,2048,0,0,0,27,1,212,1,-1,0,3
33,9,2,2,0,3689,0,0,0,27,1,445,3,-1,0,3
36,9,2,1,0,539,1,0,0,27,1,398,2,477,1,0
29,9,2,1,0,590,0,0,0,27,1,81,1,94,1,2
62,10,1,1,0,780,0,0,0,28,1,162,2,-1,0,3
34,1,1,1,0,1464,1,0,0,28,1,207,3,130,5,1
29,10,2,2,0,1311,0,0,0,28,1,622,1,-1,0,3
30,4,1,2,0,7,1,0,0,28,1,173,1,164,4,1
32,9,1,2,0,636,1,0,0,28,1,370,1,116,4,2
39,1,2,0,0,24277,0,0,0,28,1,261,1,-1,0,3
55,0,0,1,0,1872,0,0,0,28,1,155,2,93,8,0
36,4,2,2,0,490,0,0,0,28,1,207,8,98,1,0
27,8,2,2,0,118,0,0,0,31,1,160,3,98,1,0
45,4,1,2,0,4119,1,1,1,31,1,473,2,283,1,2
55,4,1,3,0,1504,1,0,0,31,1,186,3,101,2,2
52,1,1,1,0,2087,1,0,0,31,1,267,1,474,1,0
49,4,2,2,0,5689,0,0,0,31,1,470,1,97,3,0
30,1,1,0,0,201,1,0,0,31,1,219,1,157,12,0
39,4,1,2,0,119,1,0,0,1,11,265,2,476,4,2
48,4,0,2,0,17964,1,0,0,1,11,120,1,98,5,2
36,4,1,2,0,1113,0,0,0,1,11,212,1,-1,0,3
27,0,1,1,0,1596,0,0,0,1,11,82,1,-1,0,3
51,4,1,2,0,2635,0,0,0,1,11,181,1,98,2,0
48,9,1,1,0,568,1,0,0,2,11,378,2,386,1,2
70,5,1,1,0,2626,0,0,0,2,11,140,2,-1,0,3
63,5,1,1,0,4752,0,0,0,2,11,233,2,-1,0,3
34,7,2,1,0,528,1,0,0,2,11,121,3,100,5,1
46,0,1,2,0,2552,0,0,0,3,11,260,1,94,8,2
31,6,2,2,0,3343,0,0,0,3,11,365,1,94,1,2
32,0,1,1,0,995,0,0,0,3,11,331,1,99,2,1
40,10,2,2,0,7968,0,0,0,3,11,733,1,93,1,2
30,0,2,1,0,0,0,0,0,4,11,316,3,-1,0,3
55,4,1,0,0,2587,0,0,0,4,11,328,2,94,2,2
57,4,0,2,0,6468,1,0,0,4,11,730,1,157,4,0
59,0,2,1,0,4744,0,0,0,4,11,879,1,-1,0,3
26,9,2,1,0,1231,1,0,0,4,11,230,1,93,7,2
73,5,1,3,0,3443,0,0,1,4,11,770,3,-1,0,3
30,0,2,1,0,2568,0,0,0,4,11,563,1,100,4,1
64,5,1,2,0,1644,0,0,1,7,11,569,4,-1,0,3
36,9,1,2,0,1354,0,0,0,7,11,281,3,97,2,2
55,0,1,1,0,602,0,0,0,7,11,350,1,98,5,2
63,5,1,2,0,1795,0,0,0,7,11,219,1,-1,0,3
52,9,1,1,0,0,1,0,0,7,11,211,1,294,1,0
34,4,2,2,0,268,0,0,0,7,11,587,1,-1,0,3
36,7,1,1,0,52,1,0,0,7,11,351,1,95,6,2
31,4,2,2,0,924,0,0,0,7,11,231,1,94,3,2
47,5,2,0,0,3033,0,0,0,8,11,293,1,-1,0,3
50,0,1,2,0,6574,0,0,0,8,11,495,1,92,3,2
70,5,0,1,0,0,0,0,0,8,11,206,1,-1,0,3
18,8,2,3,0,108,0,0,0,8,11,169,1,-1,0,3
33,6,1,1,0,409,0,0,0,8,11,165,1,97,4,2
24,9,2,1,0,726,0,0,0,8,11,445,2,-1,0,3
25,0,2,1,0,1871,0,0,0,8,11,260,1,96,1,2
26,4,2,2,0,1094,1,0,0,8,11,137,1,-1,0,3
32,4,2,2,0,2915,0,0,0,8,11,519,1,131,2,0
25,8,2,3,0,480,0,0,0,8,11,140,1,-1,0,3
58,4,1,2,0,1227,0,0,0,8,11,400,2,95,1,2
42,4,1,2,0,1205,0,0,1,8,11,376,2,-1,0,3
30,1,2,1,0,161,0,1,1,8,11,298,3,-1,0,3
76,5,0,0,0,802,0,0,0,9,11,475,5,-1,0,3
79,5,1,1,0,723,0,0,1,9,11,276,1,79,3,0
70,5,1,0,0,6538,0,0,0,9,11,394,1,-1,0,3
30,4,2,2,0,147,0,0,0,9,11,234,1,100,1,0
60,5,1,1,0,0,0,0,0,9,11,408,1,-1,0,3
51,10,1,1,0,1416,0,0,0,9,11,345,1,-1,0,3
71,5,1,2,0,14220,1,0,0,9,11,397,1,-1,0,3
31,4,2,2,0,12569,0,0,0,9,11,344,1,295,1,0
32,0,2,1,0,555,1,0,0,9,11,344,1,-1,0,3
34,4,1,2,0,158,0,0,0,9,11,278,2,132,4,0
28,0,2,1,0,261,1,1,0,9,11,259,2,98,4,2
45,4,1,2,0,786,0,0,0,10,11,84,3,-1,0,3
53,2,1,0,0,27,1,0,1,10,11,230,3,-1,0,3
38,11,2,2,0,0,0,0,0,11,11,260,3,95,3,2
56,0,2,1,0,2815,1,0,0,11,11,212,1,-1,0,3
42,9,1,1,0,3082,0,0,0,11,11,285,1,-1,0,3
47,9,1,1,0,1233,1,0,2,11,11,91,1,100,2,1
73,5,1,3,0,739,0,0,0,11,11,210,1,-1,0,3
46,1,1,1,0,640,1,0,0,11,11,108,2,129,2,0
73,5,1,2,0,1843,0,0,0,11,11,106,2,-1,0,3
28,1,2,1,0,322,0,0,1,11,11,240,2,95,3,1
46,4,1,2,0,7331,0,0,0,11,11,658,4,95,2,1
74,5,1,0,0,1765,0,0,1,11,11,290,2,-1,0,3
71,5,0,2,1,1236,1,0,0,14,11,335,4,-1,0,3
41,0,0,1,0,6046,1,1,1,14,11,185,2,-1,0,3
73,5,1,0,0,934,0,0,0,14,11,961,5,-1,0,3
47,9,0,1,0,1013,0,0,0,15,11,170,1,92,3,0
49,9,0,2,0,596,1,0,1,15,11,722,1,-1,0,3
40,0,1,1,0,4775,0,0,0,15,11,215,1,-1,0,3
57,1,1,0,0,3109,0,0,0,15,11,107,2,105,2,2
50,3,1,1,0,388,0,0,0,15,11,173,2,99,4,0
34,1,1,1,0,262,0,0,0,15,11,89,2,106,1,2
56,7,1,1,0,654,0,0,0,15,11,875,1,-1,0,3
32,9,2,2,0,1855,0,0,0,15,11,126,2,134,1,1
50,4,0,2,0,810,0,0,0,15,11,91,1,103,3,2
54,10,0,1,0,1664,0,0,0,15,11,106,1,105,3,2
26,4,2,2,0,362,0,0,0,15,11,925,1,104,2,2
40,9,1,2,0,1293,0,0,0,16,11,1702,3,105,2,2
29,4,2,2,0,874,1,0,0,16,11,152,1,103,1,2
52,3,1,0,0,10943,0,0,0,16,11,292,1,-1,0,3
38,9,1,1,0,4539,0,0,0,16,11,387,1,-1,0,3
46,4,1,2,0,2817,0,0,0,17,11,543,1,-1,0,3
26,4,2,2,0,1646,0,0,0,18,11,890,5,-1,0,3
25,4,2,2,0,808,0,0,0,18,11,267,2,114,2,0
70,5,1,2,0,44,0,0,0,18,11,1104,2,88,2,1
83,5,1,0,0,425,0,0,1,22,11,773,1,92,2,2
43,4,0,2,0,2367,0,0,0,22,11,83,1,113,3,2
45,1,1,1,0,10252,0,0,0,22,11,173,1,141,2,2
37,0,2,2,0,1000,1,0,0,22,11,239,1,99,2,2
71,5,0,1,0,4380,0,0,0,22,11,369,1,-1,0,3
27,4,2,2,0,20585,0,0,0,23,11,299,1,100,1,2
47,0,1,1,0,2601,0,0,0,24,11,261,1,-1,0,3
42,4,0,2,0,238,0,0,0,25,11,692,1,-1,0,3
77,5,0,1,0,0,0,0,0,25,11,210,1,-1,0,3
61,4,1,2,0,3371,0,0,0,28,11,299,2,-1,0,3
57,4,1,2,0,10583,0,0,0,28,11,341,3,98,3,2
34,4,1,2,0,16,1,0,1,29,11,316,1,119,1,1
40,1,1,1,0,1451,0,0,0,30,11,117,1,121,1,2
84,2,1,1,0,0,0,0,1,30,11,992,2,-1,0,3
26,8,2,1,0,132,0,0,0,1,10,194,1,119,1,2
37,9,1,3,0,189,0,0,0,1,10,238,1,107,2,2
47,4,1,2,0,288,0,0,0,1,10,101,1,-1,0,3
37,4,2,2,0,1027,1,0,0,1,10,137,1,119,1,0
28,4,2,2,0,6784,0,0,0,1,10,502,1,115,3,1
54,4,1,2,0,1464,0,0,0,2,10,194,2,94,1,2
54,4,1,2,0,8295,0,0,0,2,10,849,2,119,1,2
61,5,1,1,0,2917,0,0,0,6,10,215,1,-1,0,3
30,9,2,1,0,158,0,0,0,6,10,144,1,-1,0,3
60,5,1,0,0,1588,0,0,0,6,10,728,1,-1,0,3
44,4,1,3,0,282,0,0,0,6,10,296,3,-1,0,3
33,4,2,2,0,5437,0,0,0,7,10,201,1,58,3,0
25,0,2,2,0,1185,0,0,0,7,10,290,1,114,1,0
54,11,1,3,0,895,0,0,0,7,10,335,1,-1,0,3
24,1,2,1,0,1857,1,0,0,8,10,147,1,92,5,1
36,9,1,2,0,4596,1,0,0,8,10,234,2,175,2,2
58,5,1,0,0,565,0,0,1,8,10,153,1,93,1,2
33,4,2,2,0,1781,0,0,0,8,10,611,2,183,1,2
27,0,1,1,0,3415,0,0,0,9,10,266,3,184,1,2
60,0,0,1,0,12039,0,0,1,12,10,261,1,187,1,2
56,10,1,1,0,12,0,0,0,12,10,511,3,187,1,0
25,9,2,1,0,139,0,1,0,12,10,138,1,-1,0,3
21,8,2,1,0,2488,0,0,0,12,10,180,1,-1,0,3
73,5,0,1,0,7111,1,0,0,12,10,146,1,-1,0,3
67,4,0,2,0,361,0,0,0,13,10,411,2,-1,0,3
51,2,0,2,0,2109,0,0,0,13,10,79,2,-1,0,3
48,4,1,2,0,1093,1,1,0,13,10,1226,2,-1,0,3
35,4,2,2,0,2646,0,0,0,13,10,221,1,182,1,2
61,6,0,2,0,6,1,0,0,13,10,210,1,182,2,2
35,9,2,2,0,670,0,0,0,13,10,301,2,-1,0,3
36,0,0,1,0,592,0,0,0,13,10,204,2,99,5,0
83,5,2,0,0,1965,0,0,1,13,10,1003,3,-1,0,3
50,4,1,0,0,313,0,0,1,14,10,958,1,-1,0,3
66,3,1,0,0,40,0,0,1,14,10,290,2,-1,0,3
58,9,1,0,0,4198,0,0,0,15,10,441,5,246,5,0
30,4,2,2,0,536,0,0,0,15,10,244,1,105,1,2
54,1,1,0,0,1311,0,0,1,15,10,485,3,184,3,0
26,0,2,1,0,766,0,0,0,15,10,457,2,-1,0,3
43,7,1,0,0,2557,1,0,1,15,10,166,3,183,5,2
40,10,2,2,0,79,0,0,0,15,10,570,1,135,1,0
57,4,1,2,0,1318,0,0,0,16,10,115,1,185,2,0
75,5,1,1,0,3771,0,0,1,16,10,186,1,183,1,0
77,5,1,2,0,0,0,0,0,16,10,847,1,60,1,2
31,4,1,2,0,6138,0,0,0,16,10,154,2,119,5,0
22,7,2,1,0,129,0,0,0,16,10,258,1,-1,0,3
50,4,1,2,0,469,0,0,0,16,10,170,1,183,1,2
27,4,1,2,0,893,0,0,0,16,10,154,2,-1,0,3
73,5,1,3,0,519,0,0,1,16,10,434,1,57,1,0
37,7,1,1,0,4017,0,0,0,16,10,156,1,-1,0,3
44,9,2,2,0,643,0,0,0,16,10,324,1,143,3,0
40,9,1,1,0,2338,0,0,0,16,10,717,2,-1,0,3
61,4,1,2,0,0,0,0,0,16,10,136,2,-1,0,3
61,9,0,1,0,6481,0,0,0,19,10,131,1,-1,0,3
47,1,1,1,0,820,0,0,0,19,10,98,1,-1,0,3
47,7,2,3,0,1784,0,0,0,19,10,385,2,-1,0,3
76,3,0,0,0,1411,0,0,1,19,10,233,2,187,3,2
30,8,2,2,0,7529,0,0,0,19,10,328,1,-1,0,3
39,9,1,2,0,206,0,0,0,20,10,148,2,195,2,2
72,5,1,0,0,1388,0,0,1,20,10,513,1,-1,0,3
77,5,1,3,0,1807,0,0,1,20,10,373,1,-1,0,3
36,9,1,1,0,480,0,0,0,20,10,213,1,-1,0,3
65,5,1,1,0,571,1,0,0,20,10,349,1,183,2,2
54,9,1,1,0,3994,0,1,0,20,10,595,2,187,2,2
46,0,2,1,0,1693,1,0,0,20,10,427,1,-1,0,3
28,4,2,2,0,80,0,0,0,20,10,676,2,146,2,0
61,4,1,2,0,267,0,0,0,21,10,192,3,184,1,2
53,3,1,0,0,2581,0,0,0,21,10,828,1,189,1,0
27,8,2,2,0,1134,0,0,0,21,10,825,1,183,4,2
55,10,0,1,0,309,0,0,0,21,10,467,2,184,1,2
33,4,2,2,0,6807,0,0,0,21,10,512,2,184,1,2
87,5,0,0,0,6746,0,0,1,21,10,749,1,-1,0,3
57,4,1,2,0,375,0,0,0,21,10,135,1,-1,0,3
33,6,2,2,0,658,1,0,0,21,10,307,1,208,1,2
51,9,1,1,0,371,1,1,0,21,10,287,1,-1,0,3
76,5,0,0,0,2693,0,0,0,21,10,107,2,-1,0,3
19,8,2,1,0,329,0,0,0,22,10,252,2,-1,0,3
33,0,1,2,0,79,1,0,0,22,10,249,2,335,2,0
55,4,0,2,0,0,0,0,0,22,10,360,5,-1,0,3
31,1,2,3,0,6281,0,0,0,22,10,257,1,128,3,1
92,5,1,3,0,775,0,0,0,22,10,313,3,-1,0,3
30,9,2,2,0,411,0,0,0,22,10,127,3,149,2,0
68,5,2,2,0,2144,0,0,0,22,10,277,1,184,2,2
41,9,2,2,0,431,0,0,0,22,10,133,1,107,2,2
29,6,1,1,0,123,0,1,0,22,10,247,1,184,3,2
27,1,2,1,0,3792,0,0,0,22,10,504,1,183,2,2
78,5,1,3,0,4807,0,0,1,22,10,1002,4,-1,0,3
82,5,1,0,0,8603,0,0,0,22,10,306,3,107,1,2
29,9,2,2,0,2178,0,0,0,22,10,260,2,139,1,1
76,5,1,2,0,2991,0,0,0,22,10,344,1,183,1,2
38,4,1,2,0,4174,0,0,0,23,10,336,2,184,5,0
60,9,1,1,0,10925,0,0,0,23,10,270,3,185,1,2
33,7,0,1,0,2411,1,0,0,23,10,130,1,161,1,0
43,1,1,1,0,14646,0,0,0,23,10,210,1,-1,0,3
61,5,1,1,0,86,0,0,0,23,10,149,1,-1,0,3
43,9,2,3,0,11115,0,0,0,23,10,476,1,74,2,2
57,4,1,0,0,6900,0,0,0,23,10,255,4,185,2,0
33,4,1,2,0,5878,0,0,0,23,10,438,1,430,2,0
77,4,1,3,0,1780,1,0,0,23,10,221,2,183,3,2
35,9,2,1,0,183,0,0,0,23,10,281,1,52,4,0
59,5,1,0,0,3648,0,0,1,23,10,257,2,126,3,2
76,5,1,1,0,4112,0,0,1,23,10,282,2,-1,0,3
73,5,1,0,0,542,0,0,0,26,10,355,1,180,5,0
81,5,1,0,0,243,0,0,0,27,10,131,1,-1,0,3
41,11,2,3,0,942,0,0,0,27,10,143,1,188,1,2
57,9,1,1,0,254,0,0,0,27,10,207,1,-1,0,3
28,9,2,3,0,0,1,0,0,27,10,96,1,267,1,0
38,1,2,1,0,0,0,0,0,27,10,297,1,75,3,0
52,7,1,1,0,992,1,0,0,27,10,424,1,515,1,0
22,8,2,1,0,23,0,0,0,27,10,137,1,-1,0,3
53,11,1,0,0,732,0,0,0,27,10,759,2,-1,0,3
60,0,1,3,0,4629,1,0,0,27,10,624,1,-1,0,3
56,4,1,1,0,0,0,0,0,27,10,298,1,111,8,1
38,3,0,1,0,70,0,0,0,27,10,255,3,148,1,2
