age,balance,duration,campaign,pdays,housing_cat,poutcome_success,deposit_cat
27,535,171,1,91,0,1,1
34,2159,386,1,10000,0,0,1
52,195,220,1,63,1,0,1
28,154,416,2,10000,1,0,1
35,681,737,1,561,0,1,1
66,2326,232,1,181,0,1,1
52,961,222,1,553,0,0,1
26,2532,269,1,10000,1,0,1
38,455,255,2,555,1,1,1
59,2013,222,4,94,0,1,1
47,1568,388,1,262,1,1,1
22,1215,145,3,192,0,0,1
82,121,330,1,10000,0,0,1
60,1,302,1,184,0,1,1
53,597,392,1,10000,0,0,1
39,763,543,1,189,0,0,1
27,326,326,1,10000,0,0,1
35,1380,155,1,10000,0,0,1
80,0,639,1,189,0,0,1
47,368,269,1,187,0,1,1
72,438,279,1,10000,0,0,1
45,483,95,2,265,0,0,1
37,7620,367,1,176,0,0,1
29,805,132,1,103,0,0,1
40,0,228,2,182,1,0,1
32,302,61,1,384,1,0,1
20,215,175,1,92,0,1,1
48,5473,127,2,184,0,1,1
60,106,137,1,187,0,1,1
70,2346,694,1,184,0,0,1
78,3219,151,1,10000,0,0,1
52,2227,242,2,10000,0,0,1
61,6610,481,2,10000,0,0,1
27,195,416,3,10000,1,0,1
63,973,318,1,388,0,1,1
59,7766,1422,1,461,1,0,1
22,948,169,1,191,0,1,1
66,2149,98,1,87,1,0,1
74,1413,385,2,10000,0,0,1
52,117,959,3,186,0,1,1
71,0,771,1,171,0,1,1
33,71,335,3,102,0,0,1
56,1938,229,1,192,0,1,1
30,5359,427,1,191,0,1,1
73,519,270,3,133,0,1,1
28,-46,525,1,89,1,0,1
27,1075,658,1,10000,0,0,1
38,91,207,1,10000,0,0,1
28,598,177,1,288,1,0,1
37,1027,313,1,152,1,1,1
47,235,136,2,203,0,0,1
60,2,228,4,390,0,0,1
42,4945,311,2,10000,1,0,1
27,311,187,3,322,0,0,1
25,154,141,1,180,0,0,1
90,712,557,1,10000,0,0,1
29,7585,145,2,198,0,0,1
29,2489,355,1,86,1,0,1
63,2896,180,2,10000,0,0,1
32,354,177,2,133,0,0,1
32,2667,251,1,181,1,0,1
42,144,148,1,87,0,0,1
26,760,456,2,281,1,1,1
73,1050,562,3,181,0,0,1
26,5296,229,1,205,0,0,1
60,12980,115,1,10000,0,0,1
25,509,418,1,10000,0,0,1
64,1644,341,4,179,0,1,1
68,451,373,1,10000,0,0,1
39,53,257,1,394,0,0,1
40,334,219,1,91,0,0,1
37,6771,319,1,10000,0,0,1
36,52,498,2,179,1,1,1
33,2240,264,2,278,0,1,1
83,4761,659,1,10000,0,0,1
31,1570,277,4,286,1,0,1
64,588,409,1,10000,0,0,1
59,957,301,1,89,0,1,1
33,224,241,2,10000,0,0,1
35,2161,139,2,181,0,1,1
69,426,225,1,90,0,1,1
31,147,469,1,181,0,1,1
73,508,176,1,10000,0,0,1
35,294,301,1,90,1,1,1
28,1825,236,1,10000,0,0,1
34,158,212,3,181,0,1,1
33,0,305,1,326,1,1,1
36,4721,288,2,90,0,1,1
44,282,700,2,154,0,1,1
19,108,273,2,182,0,1,1
28,187,295,1,10000,0,0,1
51,3764,450,3,181,0,1,1
52,1416,436,2,182,0,1,1
61,2801,239,1,10000,1,0,1
39,494,106,2,478,0,0,1
37,1978,335,1,10000,0,0,1
80,155,290,1,93,0,1,1
61,4608,212,1,10000,0,0,1
72,951,229,3,339,0,0,1
36,495,213,3,182,0,1,1
74,1843,192,1,185,0,1,1
35,262,427,1,181,0,1,1
82,0,506,2,195,0,0,1
71,3561,577,7,10000,0,0,1
38,465,180,1,302,1,1,1
38,76,261,1,10000,0,0,1
53,1796,295,1,91,0,1,1
29,874,231,1,181,1,1,1
64,2140,881,3,155,0,0,1
35,295,473,1,10000,0,0,1
35,304,237,1,10000,0,0,1
46,624,420,1,276,0,0,1
25,303,265,1,10000,0,0,1
46,273,910,2,184,1,1,1
59,3342,467,2,188,0,0,1
35,1227,593,4,90,0,0,1
22,283,254,2,10000,1,0,1
31,3384,247,3,187,0,1,1
43,2367,173,2,181,0,1,1
35,5958,215,1,10000,1,0,1
60,3735,248,1,90,0,1,1
54,2693,222,1,188,0,0,1
29,655,273,1,10000,0,0,1
30,1681,128,1,106,0,1,1
28,866,191,2,10000,0,0,1
43,774,101,1,421,0,1,1
37,2678,156,1,10000,0,0,1
62,3371,187,1,178,0,1,1
57,10583,272,1,178,0,1,1
33,4176,288,3,10000,0,0,1
47,334,360,1,326,1,0,1
39,393,281,1,10000,0,0,1
30,916,92,2,90,0,1,1
28,832,433,3,342,0,0,1
57,3287,277,2,337,0,1,1
23,488,236,1,92,0,0,1
56,1947,110,1,10000,0,0,1
44,558,262,2,10000,1,0,1
80,235,577,1,223,0,0,1
47,288,193,1,181,0,1,1
27,6036,175,1,181,0,0,1
26,3,149,1,350,1,1,1
50,0,280,1,184,0,1,1
84,81204,390,1,94,0,1,1
86,5236,558,2,10000,0,0,1
46,2466,216,3,370,0,0,1
45,1348,358,2,10000,0,0,1
60,7929,111,1,10000,0,0,1
47,70,144,4,374,1,1,1
53,459,558,1,10000,0,0,1
54,2102,547,1,626,1,0,1
19,394,327,3,10000,0,0,1
24,4126,907,4,185,0,0,1
39,224,208,1,10000,0,0,1
53,9001,170,1,10000,0,0,1
29,560,459,1,307,0,0,1
30,102,470,7,426,1,0,1
32,1088,317,1,363,1,1,1
33,562,196,1,363,1,0,1
33,718,122,1,98,1,1,1
57,230,177,2,210,0,0,1
27,-67,604,3,236,1,0,1
55,3848,222,2,10000,1,0,1
36,579,481,1,10000,0,0,1
26,1646,524,4,206,0,1,1
31,1229,176,1,10000,0,0,1
25,129,176,3,10000,0,0,1
49,197,223,1,182,1,0,1
30,3779,1093,1,10000,0,0,1
32,2016,232,1,348,0,1,1
36,436,567,1,595,0,0,1
38,413,240,1,179,0,0,1
45,116,122,1,10000,0,0,1
36,62,398,2,10000,0,0,1
23,107,256,5,181,0,1,1
38,497,173,1,10000,0,0,1
44,2557,250,1,181,1,1,1
35,2646,133,8,183,0,1,1
75,3771,185,1,181,0,1,1
26,1066,200,1,10000,0,0,1
59,1,159,2,378,0,0,1
30,232,141,1,10000,0,0,1
36,1177,330,1,311,0,1,1
39,603,214,1,10000,0,0,1
24,736,442,2,246,1,0,1
22,129,218,2,181,0,1,1
36,-115,297,4,182,1,0,1
22,104,330,3,10000,0,0,1
34,589,125,2,10000,0,0,1
22,3472,529,1,181,0,1,1
57,2845,1143,5,10000,1,0,1
30,7529,175,6,183,0,1,1
55,309,167,1,181,0,1,1
38,0,162,1,181,1,1,1
39,1672,462,1,648,1,0,1
38,1711,379,3,202,0,1,1
24,1295,476,1,10000,0,0,1
30,2046,595,3,254,0,0,1
29,455,403,1,10000,0,0,1
25,722,623,2,10000,0,0,1
52,371,224,2,182,1,1,1
62,997,554,1,304,0,1,1
40,206,499,6,185,0,1,1
76,820,263,4,10000,0,0,1
31,410,342,1,10000,0,0,1
42,1216,296,1,521,1,0,1
43,11115,291,1,182,0,1,1
73,796,888,1,182,0,1,1
41,5037,252,9,185,0,0,1
77,1780,361,2,182,1,1,1
46,429,465,2,369,1,1,1
35,2779,182,2,186,0,1,1
26,222,192,1,334,0,0,1
45,0,1472,1,192,1,0,1
29,1445,328,2,143,0,1,1
30,655,212,1,202,0,1,1
26,77,175,1,10000,0,0,1
63,115,325,1,180,0,0,1
37,2722,426,2,179,0,0,1
26,1438,321,1,449,0,0,1
54,140,473,2,182,0,0,1
30,915,370,1,10000,1,0,1
61,1058,159,3,10000,0,0,1
69,0,184,2,126,0,0,1
76,4984,403,1,182,0,1,1
30,697,545,2,181,0,1,1
64,4787,392,1,182,0,1,1
55,962,623,1,181,1,1,1
55,1320,387,2,10000,0,0,1
29,2955,226,2,10000,0,0,1
41,0,882,1,181,0,1,1
63,12067,660,1,191,0,0,1
45,3006,388,2,10000,0,0,1
32,388,250,3,10000,0,0,1
41,0,395,3,426,1,0,1
37,565,449,1,398,0,1,1
19,329,169,1,190,0,1,1
61,4243,315,1,182,0,1,1
40,72,463,1,10000,0,0,1
30,4328,262,3,189,0,0,1
54,395,183,1,183,0,1,1
49,0,551,1,10000,0,0,1
45,205,552,1,90,0,1,1
48,1730,361,1,89,1,1,1
60,5,494,1,95,0,1,1
34,1965,714,1,10000,0,0,1
29,19,268,1,88,0,1,1
77,7802,421,1,92,0,1,1
64,2352,153,2,182,0,1,1
80,155,209,1,53,0,1,1
26,401,188,2,10000,0,0,1
33,79,389,1,195,1,1,1
41,1646,258,1,90,1,1,1
28,437,338,1,10000,0,0,1
74,935,226,1,99,0,0,1
29,2929,232,1,89,0,0,1
72,2304,510,4,10000,0,0,1
18,348,443,4,10000,0,0,1
46,640,246,1,55,1,1,1
37,88,195,1,90,0,0,1
37,2283,243,2,98,0,0,1
32,473,292,3,10000,0,0,1
51,0,662,2,66,0,1,1
77,397,300,3,10000,0,0,1
35,62,226,2,88,0,1,1
53,3634,211,4,88,0,1,1
46,273,583,6,53,1,1,1
78,3417,309,1,181,0,1,1
34,133,171,2,181,0,1,1
54,1624,166,3,182,0,1,1
33,386,317,1,181,0,1,1
23,2530,411,1,10000,0,0,1
34,2838,620,3,10000,1,0,1
32,1026,289,1,10000,1,0,1
54,2206,260,1,91,0,1,1
40,260,306,1,181,1,1,1
63,0,263,1,181,0,1,1
37,2987,216,1,87,1,1,1
48,1230,328,2,182,1,1,1
28,2335,624,1,10000,0,0,1
35,8000,331,1,90,0,1,1
29,-27,270,1,10000,0,0,1
68,1146,356,1,71,0,1,1
53,1004,393,1,84,0,0,1
37,197,234,1,87,0,1,1
58,169,336,3,87,0,1,1
37,393,567,3,275,1,0,1
37,29,404,2,183,0,0,1
34,920,526,3,179,0,1,1
50,3608,196,8,182,1,1,1
56,870,220,1,179,0,1,1
57,9367,700,4,92,0,1,1
29,1374,1205,2,178,0,1,1
75,6027,809,1,179,0,1,1
24,1,396,5,10000,0,0,1
46,349,466,4,88,0,1,1
27,39,379,1,258,0,0,1
52,583,376,1,181,0,1,1
38,1276,272,2,182,0,1,1
33,2364,508,1,10000,0,0,1
53,53,387,1,10000,1,0,1
64,1612,336,1,89,0,0,1
84,639,353,3,10000,0,0,1
62,3114,243,2,186,0,1,1
41,1,327,2,361,1,0,1
29,1070,30,1,357,1,0,1
53,195,472,1,90,1,1,1
30,3144,212,2,10000,0,0,1
37,3236,291,2,202,0,0,1
78,3208,351,3,10000,0,0,1
47,1568,226,3,91,1,1,1
61,1191,214,4,10000,0,0,1
46,706,588,1,386,0,0,1
31,2616,374,1,185,0,0,1
21,215,382,1,89,0,1,1
71,3230,341,2,133,0,0,1
52,726,699,1,378,1,0,1
25,3713,323,2,353,0,0,1
60,0,641,4,10000,0,0,1
30,265,681,1,181,1,1,1
29,70,393,1,10000,0,0,1
52,388,272,1,10000,0,0,1
59,1727,500,4,358,0,0,1
38,205,332,1,10000,0,0,1
33,2881,289,1,328,0,1,1
31,846,405,3,205,0,0,1
40,2266,175,3,89,0,0,1
28,742,236,1,10000,0,0,1
66,2149,135,2,90,1,1,1
32,344,530,2,10000,0,0,1
67,1430,283,2,135,0,1,1
39,265,93,1,555,1,0,1
46,38,181,3,183,0,1,1
54,3538,820,1,10000,0,0,1
47,973,489,1,479,0,0,1
45,1831,275,2,10000,0,0,1
63,641,417,2,10000,0,0,1
60,1047,173,3,279,0,1,1
29,8103,473,3,10000,0,0,1
33,523,86,1,10000,1,0,1
48,0,270,5,10000,0,0,1
26,515,775,1,10000,0,0,1
55,8304,201,1,10000,0,0,1
36,1368,516,1,292,0,0,1
33,272,326,1,237,1,0,1
28,-46,154,2,91,1,1,1
28,168,347,3,140,0,1,1
31,515,296,5,10000,0,0,1
28,223,303,1,278,1,1,1
49,228,407,1,92,1,1,1
27,644,657,1,182,0,1,1
28,330,226,2,182,0,1,1
65,952,310,1,10000,0,0,1
30,1165,204,2,183,0,1,1
38,0,187,1,181,1,1,1
36,2823,215,1,371,1,0,1
63,1490,506,1,10000,0,0,1
63,48,251,1,10000,0,0,1
28,187,206,1,92,0,1,1
80,8304,712,1,64,0,0,1
39,276,334,2,10000,0,0,1
31,147,163,2,92,0,1,1
39,323,874,2,188,0,0,1
30,799,674,1,10000,0,0,1
67,2540,278,5,116,0,0,1
29,322,434,1,96,0,0,1
36,495,187,1,94,0,1,1
24,358,245,1,384,0,0,1
30,2371,661,1,384,0,0,1
21,53,270,1,10000,0,0,1
27,861,212,4,10000,0,0,1
56,602,458,1,130,0,1,1
66,4041,713,2,10000,0,0,1
71,275,293,1,425,0,1,1
26,12,563,1,181,0,0,1
62,1742,167,2,98,0,0,1
32,46,485,2,10000,1,0,1
68,2027,619,2,92,0,1,1
37,3221,379,2,376,0,0,1
27,1720,910,1,224,0,1,1
45,2033,243,5,285,0,1,1
64,3189,208,1,10000,0,0,1
38,2946,605,3,10000,0,0,1
66,1230,288,6,181,0,1,1
30,572,339,3,183,0,1,1
39,1435,383,1,296,0,0,1
24,403,247,1,10000,0,0,1
49,1071,169,1,10000,0,0,1
34,3301,485,2,227,1,0,1
46,1723,176,2,52,0,0,1
32,705,544,1,10000,0,0,1
52,955,301,2,134,0,1,1
25,303,252,1,92,0,1,1
57,3287,867,1,84,0,1,1
64,109,706,1,225,0,1,1
33,224,342,2,107,0,1,1
36,538,339,1,183,0,1,1
59,5397,671,3,10000,0,0,1
25,1957,1207,4,385,0,0,1
43,774,482,1,91,0,1,1
37,1188,310,1,10000,0,0,1
49,1167,213,6,150,1,0,1
42,2611,300,1,389,1,0,1
27,3145,374,1,179,0,1,1
29,825,472,2,10000,0,0,1
37,122,266,2,318,0,0,1
47,334,614,3,94,1,1,1
38,623,297,4,144,0,0,1
48,86,281,3,186,0,0,1
55,976,345,1,94,0,0,1
39,393,325,1,94,0,1,1
49,293,452,1,10000,0,0,1
68,476,363,1,10000,0,0,1
45,2724,359,2,182,0,1,1
67,2391,737,6,186,0,0,1
60,11,265,1,586,0,0,1
31,54,401,1,10000,1,0,1
58,3109,295,1,287,0,1,1
41,3126,222,1,91,1,0,1
23,488,205,1,91,0,1,1
35,978,660,2,182,0,1,1
33,718,271,1,84,1,1,1
32,3255,167,2,10000,0,0,1
48,1544,263,1,450,1,0,1
43,0,275,2,296,0,0,1
32,4071,319,2,10000,0,0,1
74,29080,301,5,93,0,0,1
32,12569,561,2,295,0,1,1
63,2896,304,1,119,0,1,1
28,196,423,3,10000,0,0,1
31,1027,217,3,10000,0,0,1
26,463,248,2,10000,0,0,1
31,3511,667,1,10000,0,0,1
39,224,194,2,88,0,1,1
28,198,128,2,10000,0,0,1
30,0,140,1,424,1,1,1
24,674,267,1,10000,1,0,1
32,623,335,3,194,0,0,1
46,558,319,1,10000,0,0,1
60,259,396,1,386,0,1,1
37,432,386,3,776,1,0,1
48,159,229,1,251,0,1,1
52,657,398,2,460,0,0,1
29,1808,273,2,433,0,1,1
71,392,276,2,10000,0,0,1
47,6651,229,1,412,0,0,1
70,2795,480,1,181,0,1,1
28,1414,294,1,521,1,0,1
31,2666,411,2,148,0,0,1
80,668,250,1,371,0,1,1
29,502,968,1,87,0,0,1
23,1809,414,2,10000,0,0,1
34,267,449,2,10000,0,0,1
69,2473,967,3,10000,0,0,1
19,372,444,3,10000,0,0,1
35,484,344,1,87,0,0,1
38,1767,483,4,239,1,1,1
32,491,474,7,10000,0,0,1
50,558,464,1,683,0,0,1
27,337,23,1,10000,0,0,1
53,654,67,1,10000,0,0,1
35,2427,210,3,158,0,0,1
43,386,220,3,529,0,0,1
30,251,537,1,10000,0,0,1
57,1044,567,1,182,0,1,1
31,2907,248,1,194,1,0,1
65,828,305,1,10000,0,0,1
25,1857,195,2,91,1,1,1
33,1962,363,1,181,0,0,1
79,2787,617,1,377,0,1,1
24,1123,475,1,412,0,0,1
27,643,317,1,10000,0,0,1
36,62,311,1,91,0,1,1
26,2007,272,3,182,0,1,1
51,3463,371,2,166,0,0,1
70,482,413,1,181,0,1,1
23,1298,603,1,10000,0,0,1
41,5329,397,2,10000,0,0,1
53,6181,817,2,209,0,0,1
86,1255,247,1,180,0,1,1
27,132,276,1,10000,0,0,1
34,2733,604,1,10000,0,0,1
68,4189,897,2,10000,0,0,1
35,724,287,2,415,1,0,1
28,205,87,3,184,0,0,1
66,154,268,5,181,0,0,1
30,232,219,1,91,0,1,1
60,979,346,1,181,1,1,1
46,5021,957,1,182,0,1,1
68,2469,552,2,10000,1,0,1
63,180,390,2,182,0,1,1
29,658,198,2,244,0,0,1
35,2918,815,2,407,0,1,1
64,588,574,1,179,0,1,1
22,423,316,1,179,0,1,1
19,302,205,1,10000,0,0,1
31,414,241,1,10000,0,0,1
48,817,806,3,183,0,1,1
33,183,457,2,182,0,0,1
34,806,253,3,458,0,1,1
46,9299,1148,1,276,0,0,1
60,478,173,2,311,0,0,1
36,1057,230,2,164,0,0,1
32,762,187,11,10000,0,0,1
45,31472,568,7,10000,0,0,1
44,1090,204,4,532,0,0,1
57,3738,178,2,92,1,0,1
29,1277,165,2,481,0,1,1
31,756,355,2,10000,0,0,1
54,1636,1008,2,10000,0,0,1
49,300,316,1,10000,0,0,1
35,321,143,1,412,0,0,1
24,1295,355,2,92,0,1,1
43,839,942,1,10000,0,0,1
34,1974,355,1,342,0,1,1
27,2855,138,2,178,0,1,1
54,5475,321,4,10000,0,0,1
38,536,248,1,10000,1,0,1
34,1279,174,2,160,1,0,1
93,775,860,2,177,0,1,1
36,203,608,3,179,0,1,1
33,146,351,3,10000,0,0,1
35,4124,350,2,445,1,0,1
41,14968,1360,4,10000,0,0,1
36,1451,192,4,93,1,0,1
30,3026,251,1,535,0,0,1
41,431,196,1,88,0,0,1
29,985,396,2,10000,1,0,1
82,243,275,1,180,0,1,1
37,1707,546,2,784,1,0,1
46,5511,414,2,389,0,1,1
44,8,423,4,10000,0,0,1
61,10861,336,2,259,0,1,1
33,373,267,1,180,0,0,1
23,1807,606,1,10000,0,0,1
45,2776,287,2,181,1,1,1
61,1058,218,2,91,0,1,1
40,0,496,2,182,0,1,1
82,1381,844,5,181,0,0,1
27,204,471,2,10000,0,0,1
26,267,817,2,10000,1,0,1
27,311,462,1,148,0,1,1
53,306,388,3,181,0,1,1
54,752,211,5,491,0,0,1
64,1574,301,3,10000,0,0,1
57,1181,169,2,182,0,1,1
31,1761,332,3,440,1,0,1
61,4629,349,3,183,1,1,1
35,154,200,4,181,0,0,1
77,4112,426,1,184,0,1,1
36,11650,268,1,10000,1,0,1
32,6138,519,2,90,0,0,1
61,264,270,1,178,0,1,1
69,2144,417,1,184,0,1,1
69,482,478,1,267,0,0,1
34,0,292,1,183,0,1,1
45,4831,852,3,182,0,1,1
64,12067,367,2,92,0,1,1
35,1227,1005,5,134,0,1,1
22,1232,283,1,430,0,0,1
34,275,196,2,455,0,0,1
34,369,868,3,342,0,0,1
55,240,108,3,277,1,1,1
53,2398,317,1,180,1,0,1
63,2785,341,2,392,0,1,1
37,62,428,2,272,1,1,1
29,1377,248,1,446,1,1,1
29,163,249,1,10000,0,0,1
38,1199,482,1,10000,0,0,1
62,569,187,2,180,0,1,1
34,0,261,1,470,1,0,1
56,1989,279,4,181,0,1,1
48,46,113,2,180,0,0,1
42,372,654,2,10000,1,0,1
68,2812,392,4,181,0,1,1
43,2952,417,2,95,0,0,1
62,569,288,1,1,0,1,1
68,2812,651,1,1,0,1,1
38,1199,178,1,1,0,1,1
63,3904,250,2,187,0,1,1
48,156,291,1,10000,0,0,1
45,205,180,1,92,0,1,1
59,1625,198,1,180,0,1,1
35,415,462,1,92,0,1,1
32,1812,296,1,182,0,0,1
93,775,476,2,13,0,1,1
33,180,561,1,435,0,0,1
48,46,118,1,1,0,1,1
38,4017,470,1,96,0,1,1
29,437,504,1,92,0,1,1
38,318,274,1,182,0,1,1
41,1646,172,3,92,1,1,1
57,470,480,3,10000,0,0,1
53,3591,306,2,181,1,0,1
56,2037,318,1,91,0,0,1
33,2979,326,2,437,0,0,1
41,1092,736,1,10000,0,0,1
34,661,245,2,183,1,0,1
29,2196,215,1,10000,0,0,1
34,417,270,1,174,1,0,1
21,2077,323,1,10000,0,0,1
37,2283,303,2,92,0,1,1
33,1536,258,2,178,0,1,1
45,446,304,3,10000,0,0,1
61,5,562,2,94,0,1,1
22,216,178,1,179,0,1,1
37,565,174,1,93,0,0,1
45,476,356,1,364,0,0,1
35,-32,366,2,178,0,1,1
28,1348,221,2,10000,1,0,1
31,228,744,1,88,0,0,1
62,1859,245,3,10000,0,0,1
47,2306,239,4,10000,0,0,1
57,2038,628,1,182,0,0,1
60,824,265,1,181,1,1,1
25,348,245,1,10000,0,0,1
40,1515,503,1,10000,1,0,1
33,1514,447,1,728,0,0,1
53,94,493,1,181,0,1,1
30,2325,263,1,127,0,0,1
36,417,304,1,181,0,1,1
56,3450,507,1,181,0,1,1
38,2543,223,1,414,0,0,1
29,464,317,2,518,0,0,1
61,1853,520,1,181,0,1,1
62,272,146,1,286,0,0,1
24,1925,1363,1,10000,0,0,1
65,2331,425,1,183,0,1,1
70,324,632,1,308,0,0,1
60,116,329,2,181,0,1,1
30,1779,233,1,433,0,1,1
51,346,237,1,180,0,1,1
36,353,361,2,181,0,1,1
42,27696,370,1,91,0,1,1
58,2155,248,2,182,0,1,1
43,413,235,2,182,1,1,1
77,2590,345,1,178,0,0,1
34,320,352,1,828,1,0,1
35,1454,323,1,182,1,1,1
39,1382,357,1,182,1,1,1
35,2427,175,3,31,0,1,1
41,2498,411,1,10000,0,0,1
25,1003,361,1,10000,0,0,1
51,2007,1226,3,10000,1,0,1
48,926,504,2,178,0,1,1
26,632,312,3,181,0,1,1
55,2206,265,1,91,0,1,1
49,1830,261,1,179,1,1,1
29,814,461,1,10000,0,0,1
67,5275,222,4,10000,0,0,1
42,2129,633,1,182,0,0,1
35,2717,394,6,10000,0,0,1
37,341,287,3,182,0,1,1
35,2885,199,3,43,0,0,1
61,523,211,3,183,0,1,1
60,4256,239,3,761,1,0,1
33,484,205,3,182,1,1,1
27,535,265,3,95,0,1,1
24,431,418,11,185,0,1,1
57,1269,1120,1,10000,0,0,1
63,0,253,5,10000,1,0,1
61,211,443,2,186,0,0,1
52,4012,634,3,92,0,0,1
34,625,34,1,10000,0,0,1
28,1584,222,2,10000,1,0,1
60,315,840,1,183,0,1,1
32,200,729,1,29,0,0,1
34,589,300,1,44,0,0,1
31,-205,481,1,579,0,0,1
28,-46,199,1,92,1,1,1
55,8304,193,1,92,0,1,1
65,308,400,1,10000,0,0,1
37,1113,265,2,183,0,1,1
35,992,238,1,10000,0,0,1
33,272,293,2,92,1,1,1
75,1413,532,2,188,0,1,1
48,1819,1440,1,458,0,0,1
33,1623,291,3,10000,1,0,1
38,630,362,1,388,0,0,1
25,2975,799,2,10000,0,0,1
41,7968,404,1,184,0,1,1
25,154,382,1,183,0,1,1
27,5169,431,1,466,1,1,1
49,228,252,2,93,1,1,1
43,4945,219,3,185,1,1,1
52,1708,310,1,75,0,0,1
48,0,194,2,125,1,0,1
29,1584,245,1,10000,0,0,1
43,1707,369,3,504,1,0,1
65,952,255,1,96,0,1,1
72,1978,312,1,10000,0,0,1
26,1105,415,1,297,1,0,1
37,52,908,1,185,1,1,1
37,6771,337,1,186,0,1,1
28,890,201,1,10000,1,0,1
61,56,288,3,10000,0,0,1
32,1644,492,3,102,0,0,1
51,151,638,1,427,1,1,1
38,0,210,1,92,1,1,1
34,2240,220,2,184,0,1,1
60,957,246,1,184,0,1,1
24,689,630,1,10000,0,0,1
36,2161,708,2,183,0,1,1
46,1527,358,3,184,0,1,1
80,8304,606,3,91,0,1,1
37,698,1081,2,10000,0,0,1
39,494,216,1,183,0,1,1
62,2801,261,1,183,1,1,1
84,4761,1405,1,92,0,0,1
24,834,679,1,10000,0,0,1
24,139,430,4,10000,0,0,1
28,12,202,1,10000,1,0,1
31,877,209,1,92,0,1,1
33,2066,305,1,749,0,0,1
33,555,204,1,365,1,1,1
64,48,167,3,92,0,1,1
48,235,386,2,191,0,1,1
28,1595,268,1,254,0,1,1
28,5741,1042,5,200,0,0,1
69,426,211,2,185,0,1,1
28,187,255,1,93,0,1,1
24,166,256,2,10000,0,0,1
52,1416,218,3,187,0,1,1
37,1189,323,9,199,0,0,1
25,486,273,3,199,0,0,1
58,0,358,2,10000,0,0,1
62,2557,211,1,216,1,1,1
41,3138,409,1,398,0,0,1
28,1720,230,1,91,0,1,1
75,1765,808,1,187,0,0,1
21,1506,340,1,10000,0,0,1
40,3585,506,3,10000,0,0,1
35,262,331,1,75,0,0,1
49,1093,316,1,246,1,1,1
39,76,200,1,183,0,1,1
63,4680,953,2,10000,0,0,1
38,1477,385,3,769,0,0,1
72,3561,511,3,184,0,1,1
31,3340,213,2,469,0,1,1
49,1071,225,1,91,0,1,1
29,247,143,2,587,0,0,1
39,112,574,3,10000,0,0,1
78,527,193,1,10000,0,0,1
61,2580,270,3,202,0,0,1
60,975,303,1,792,0,0,1
58,2986,414,1,91,0,0,1
67,2048,452,5,195,0,0,1
20,2785,327,2,10000,0,0,1
28,127,1334,2,10000,0,0,1
41,0,294,4,63,0,0,1
31,4951,285,3,81,0,0,1
37,488,328,1,854,1,0,1
81,1154,231,1,10000,0,0,1
46,624,336,2,183,0,1,1
46,4343,185,1,10000,1,0,1
44,2367,263,1,184,0,1,1
23,283,175,1,184,1,1,1
40,6403,208,2,10000,0,0,1
27,802,569,1,10000,0,0,1
60,3735,183,1,184,0,1,1
55,2693,182,1,184,0,1,1
43,0,183,2,184,1,0,1
26,1027,744,1,10000,0,0,1
25,3902,856,1,10000,0,0,1
31,243,305,2,842,1,0,1
54,0,209,1,10000,0,0,1
29,1055,427,1,603,0,0,1
36,60,156,2,10000,1,0,1
59,5397,244,1,92,0,1,1
37,217,272,2,10000,0,0,1
28,6551,203,1,10000,0,0,1
35,303,173,2,190,0,0,1
32,2093,224,2,444,0,0,1
49,1167,249,1,91,1,1,1
50,2376,395,1,10000,1,0,1
55,0,262,6,193,0,1,1
81,949,188,2,280,0,0,1
24,393,1298,1,10000,0,0,1
38,2678,282,2,187,0,1,1
61,11,232,1,92,0,1,1
67,4416,245,3,10000,0,0,1
28,390,845,1,232,0,1,1
29,1934,271,1,10000,0,0,1
31,3511,311,1,96,0,1,1
71,1696,486,1,10000,0,0,1
33,1278,649,1,10000,0,0,1
47,1011,808,1,10000,0,0,1
39,2939,608,1,99,0,0,1
26,3466,275,2,10000,0,0,1
22,372,218,1,10000,0,0,1
34,549,1246,2,10000,0,0,1
32,1102,194,1,10000,0,0,1
48,973,319,1,134,0,1,1
32,491,251,2,91,0,1,1
58,3337,369,2,690,1,0,1
48,368,363,2,140,0,1,1
28,326,450,1,231,0,1,1
36,12264,285,1,182,0,1,1
67,203,405,1,266,0,1,1
30,502,463,3,95,0,1,1
27,346,212,1,10000,0,0,1
31,4328,203,4,165,0,1,1
27,279,323,1,10000,0,0,1
33,131,209,3,427,1,0,1
36,2646,169,1,182,0,1,1
62,6,216,1,183,1,1,1
29,1579,190,1,92,0,1,1
26,2007,194,1,92,0,1,1
59,1,585,1,182,0,1,1
51,469,491,1,182,0,1,1
27,643,301,1,93,0,1,1
60,514,187,2,213,0,1,1
42,1289,1176,3,92,0,1,1
47,3676,567,1,95,0,1,1
43,0,464,1,94,0,1,1
22,104,509,1,185,0,1,1
34,159,252,1,10000,1,0,1
39,728,222,1,10000,1,0,1
27,107,767,3,10000,0,0,1
49,1946,192,1,95,0,1,1
42,1519,230,1,92,0,1,1
64,5112,898,7,137,0,0,1
44,1090,178,4,93,0,1,1
64,4833,621,1,181,0,0,1
29,1925,150,3,149,0,1,1
52,335,411,1,182,0,0,1
52,371,453,1,183,1,1,1
54,5475,1032,1,91,0,1,1
37,203,759,1,90,0,1,1
48,50,419,1,10000,0,0,1
